Datetime,value,trend,seasonal,resid
2021-01-30,0.6907483203526548,0.39795097632909787,0.18770323598646035,0.10509410803709657
2021-01-31,0.4968939159355774,0.39432063461995637,-0.09149602764619748,0.1940693089618185
2021-02-01,0.263450659913687,0.3907080246397895,-0.024401205793445405,-0.1028561589326571
2021-02-02,-0.0657866388639501,0.3871081002813562,-0.5356545396177058,0.0827598004723995
2021-02-03,-0.1377010237796845,0.3835159854221268,-0.48201835221884914,-0.039198656982962155
2021-02-04,1.3956766037076818,0.3799260494664627,1.019363485705992,-0.0036129314647728172
2021-02-05,-0.3033897898025196,0.376332642976807,-0.6573254674191229,-0.022396965360203747
2021-02-06,0.1657307346058027,0.3727301234201862,-0.2607026846107965,0.053703295796412975
2021-02-07,0.0212714474709531,0.3691127900824546,-0.025152896080532134,-0.3226884465309694
2021-02-08,0.3302461314099582,0.36547498713841564,0.02634564202907675,-0.06157449775753421
2021-02-09,0.7049804882641963,0.36181371564408804,0.4668290078079709,-0.12366223518786257
2021-02-10,0.3854678151719853,0.35812772161443956,-0.092385437726163,0.11972553128370872
2021-02-11,0.1710640714853337,0.35441716272524637,-0.2073229948303145,0.023969903590401853
2021-02-12,0.0066482585274654,0.3506818439208346,-0.3187768262497394,-0.025256759143629792
2021-02-13,-0.1712925455474179,0.3469216508758201,-0.5174504506876731,-0.0007637457355648691
2021-02-14,0.0915977951564914,0.343137272359942,-0.2775450051126236,0.026005527909172987
2021-02-15,-0.2927457236065062,0.3393301799890428,-0.7057377400129945,0.0736618364174455
2021-02-16,-0.4055917182691018,0.33550231198170155,-0.5928462069309415,-0.14824782331986186
2021-02-17,0.3386906742542467,0.331656111104608,0.01582494842587727,-0.0087903852762386
2021-02-18,-0.0468927508091883,0.32779654274145914,-0.01879865751206233,-0.3558906360385851
2021-02-19,0.095117160303595,0.3239316592362109,-0.21825825875218843,-0.0105562401804275
2021-02-20,0.3505328644488613,0.3200758920412199,-0.027740303808766676,0.05819727621640808
2021-02-21,2.830780269781483,0.31624907470796343,2.1655686403351124,0.3489625547384069
