Datetime,SO2_z,NO2_z,O3_z,PM25_z
2021-04-10,-0.24346059235652456,-0.9863618275748118,0.38159053951005273,0.0042284164973533595
2021-04-11,-0.6325761436650544,-1.431481606770178,0.9388070341387831,-0.41558750708708075
2021-04-12,-0.6931466771218986,-1.498193432003327,0.5163831303311067,-0.8694096643592779
2021-04-13,-0.3918416229659022,-0.33695462866575154,-1.2858456571108723,0.6539939664430032
2021-04-14,-0.34828098158765824,-0.08834463213125134,-0.5818090010077722,0.3328609814913409
2021-04-15,-0.6857691479917344,-1.0805562034159466,-1.1966392890072446,-0.46805862695938805
2021-04-16,-0.6839037306081913,-1.3831363705932627,-1.8786017857345734,-0.7808730463812787
2021-04-17,-0.6162589678400411,-0.5227202098530003,-2.015843079840477,-0.7868861464126657
2021-04-18,-0.3483569298605014,-0.4185188054076401,-0.8457534621306931,0.11818822480191879
2021-04-19,0.8366242279915651,0.5665467003785594,-0.3841269676382227,0.44583229584914735
2021-04-20,-0.7006689092464284,-1.1936745740342585,0.6458152000626157,-0.5144409945334066
2021-04-21,-0.6920236607286411,-1.0781380680344446,0.4737456665442844,-0.5314444882176407
2021-04-22,-0.6262363138553605,-0.5792770468521139,0.5154543820236572,-0.6041623106223876
2021-04-23,-0.2013080846730396,0.021165349641180907,1.8094155444509186,0.3915019707862262
2021-04-24,1.0645678907410632,-0.5352491484450108,3.0493126028403092,2.637158542262263
2021-04-25,-0.6302100830717509,-1.3553427942966412,0.1069104957939244,-0.1403743295143886
2021-04-26,0.22537550351940705,-0.6832567819160769,1.016809168811238,-0.6669153244513406
2021-04-27,-0.42169040201092783,-0.8895826657741205,1.5475318885341487,-0.12081706016277878
2021-04-28,-0.6105025514484816,-0.5862464091235456,-0.23087611711709474,-0.3406437407197726
2021-04-29,-0.7013992554451955,-0.31252203363012326,-2.1131169071023006,-0.3854323909864948
2021-04-30,-0.6947361655733159,-1.1451849920584791,-0.055185349828311976,-1.093247291149982
2021-05-01,0.7477285485442174,-1.0914613638602886,0.7483367261451622,-0.057249309055374585
2021-05-02,-0.07531591718938471,-0.4104724357924216,0.38682850538193875,-0.8357491750279652
2021-05-03,-0.6631191719284842,-1.1570079830429667,0.24897189781493254,-1.0258420312593945
2021-05-04,-0.6985351040571316,-0.3661013066156158,-2.4392517789883863,-0.46545313083037854
2021-05-05,-0.6834063409639324,-1.0032918118415268,-1.7296652835162636,-1.0465441929323225
2021-05-06,-0.3535909046166485,-0.543696517199362,-0.9811291739867075,-0.26719921178368405
2021-05-07,-0.5786826258610026,-0.9311669204186028,-0.15467360030492378,-0.4797634821733093
2021-05-08,-0.607231072663761,-0.7452400095707661,-0.249971280796367,-0.7406751835958179
2021-05-09,-0.4909852976340799,-0.722422631969549,-0.3211067083482355,-0.8297884427941327
2021-05-10,-0.5972228258261028,-0.6732469092065921,-0.8016056441808781,-0.8892570690811332
2021-05-11,-0.6744168350916471,-1.029259090215449,-1.3319799320239074,-0.9393233344626537
2021-05-12,-0.5071714654741712,-0.9309220569223973,-0.20328472941899686,-0.5634046035412374
2021-05-13,-0.27622026051143006,-0.5503594348878647,0.6236444992611501,-0.5695824718524836
2021-05-14,1.577480458653269,0.5571148841546788,0.30020903196886634,0.07522923655472159
2021-05-15,0.45800434989650324,0.5767066227282917,1.0408981274164597,1.514548086798348
2021-05-16,0.8805915876293428,0.7203337469150097,1.4046116619169406,1.1980677176848156
2021-05-17,1.7209833242857437,0.12902451918382088,2.2007268123599704,0.9657971343584316
2021-05-18,3.05773520914995,0.7800807551335653,1.996697653884674,0.8162064924241909
2021-05-19,0.022298154847530845,0.33922764448837156,2.8142419713119673,0.6120003861711717
2021-05-20,2.4328604199180743,0.9247937012711401,2.3931697169663755,0.9361662820529868
2021-05-21,1.894313813947672,0.43308006321340403,2.516723343667094,1.2046682535428257
2021-05-22,-0.27057430497399687,-1.0213430508353445,0.8505662524196811,0.23578019180069962
2021-05-23,-0.7546895971920047,-1.3391767868733573,-0.7059700228876321,-0.2604478158684204
2021-05-24,-0.5846376354658644,-1.2852350323237605,0.4157655045206376,0.4534390379765288
2021-05-25,2.252933720282791,0.053474560906064485,1.2585657959179144,1.8264498023700217
2021-05-26,-0.133772668097085,-0.66291130411663,0.7863585819922535,0.005969161073047936
2021-05-27,-0.7387039338142575,-1.3492983344529113,-0.4051702106655283,
2021-05-28,-0.7267040476615502,-1.175255313153278,-1.4412833967525234,-0.1478072015403385
2021-05-29,-0.5853041091172331,-0.7606283229373413,-0.7449220685134599,0.4895994108275396
2021-05-30,-0.4057330466342631,-0.7087463917935174,-0.06392800093797338,-0.34713694463050043
2021-05-31,1.0977350151188285,0.34211503255996406,0.7471353932288836,0.8048312464450158
2021-06-01,0.09602470089638761,-0.036131909923471595,2.072189568093203,0.17065522362892419
2021-06-02,1.0275273547603911,0.6382468080130581,1.7313730413001192,0.284226700120214
2021-06-03,0.18596859960378465,-0.3753594767691998,-0.0953501235760032,0.04758616183917936
2021-06-04,0.4830623254827634,0.47463379825801,0.44684787952610006,0.5850155118523197
2021-06-05,-0.06224177640746453,-0.7966418912140176,3.713105543772838,0.2547867169682012
2021-06-06,0.6938027933426429,-0.8238343471663894,3.0113861324015643,
2021-06-07,0.9581015604797932,0.09583323108062125,0.9697434573221261,2.018968841261525
2021-06-08,-0.6649287390925277,0.5833615506336502,-1.1762864623115195,0.06501022389739658
2021-06-09,-0.6993504312538407,-0.4501891952515485,-0.46776934565237127,0.9415577624823593
2021-06-10,-0.16045166632796884,-1.1331302112976662,-0.5950611787736054,-0.3125652562475134
2021-06-11,0.9908903056597128,-0.8868900680066488,0.56988375620374,-0.0816933616815053
2021-06-12,-0.5857710565635109,-1.0791192731641615,0.17109236216112095,-0.913799980031528
2021-06-13,1.517371312404504,-0.4190798278960234,0.5709489751630351,-0.20031919980989504
2021-06-14,-0.8132759868562013,-0.7498365135017924,-0.3721135936145449,-1.5146824292172325
2021-06-15,-0.702395800298247,-1.3203632521395825,-0.19869697217417764,-0.7628575237721704
2021-06-16,-0.7282415679043598,-1.0866139874551006,-0.2924205380431031,-1.3264992997718026
2021-06-17,0.8439867380039855,0.02681899238156302,0.22167660834864283,-0.49290994211804007
2021-06-18,0.3690953268944202,0.4704162759249227,0.8784696946336437,-0.10860113610647067
2021-06-19,-0.6563233390117588,-0.7730825324152857,0.6377314643041453,-0.48074050256702994
2021-06-20,-0.015605666023185048,-0.4916914714519068,1.1557901158692754,-0.6805244589680407
2021-06-21,-0.724425963805791,-1.1764740012872248,0.5387929603835974,-0.20277124103648436
2021-06-22,-0.7700836266404125,-1.4524769335195669,-1.5713931910468888,-1.253057094786407
2021-06-23,0.8920992554140423,-0.1718119643081406,-0.28322244343717806,-0.7139403736393553
2021-06-24,1.643776822717247,-0.5286802926512217,1.4136984844481724,-0.12162571729988214
2021-06-25,1.0830868636532363,-0.1770260304923289,0.5442477391717598,0.16481581942937293
2021-06-26,-0.468495791045934,-1.109256419847002,0.30899418314635574,-0.3257562581467686
2021-06-27,-0.1306848953656077,-1.5338050037444377,0.9213092287472817,0.5254317611313629
2021-06-28,-0.7188033173998204,-0.8417039145800768,0.09544565035439945,-0.6403817139116686
2021-06-29,-0.5501705841116614,0.6615471408282196,-1.4408224497494286,-0.702105297739162
2021-06-30,-0.8182375643340817,-0.3690398237326688,-0.7465810502979774,-0.6658731788389308
2021-07-01,-0.8259157456351265,-1.513111101921045,-1.111071555524093,-0.5217980912874298
2021-07-02,-0.8215133017520541,-1.5914352389176643,-1.7660533945969625,-0.8324463033579984
2021-07-03,0.04304733858315778,-1.1376918723138143,-1.1403817712175708,-0.5915665648452841
2021-07-04,-0.7302300062454411,-1.2158456445195756,-0.8933945633571209,-0.3894260387083229
2021-07-05,1.1171954830389117,-0.23186665556982824,0.14510001776373804,1.291341632594666
2021-07-06,-0.6299544277181555,-0.14226478892282093,-0.18723673335721042,3.3761834517038443
2021-07-07,-0.796696660114218,-1.3233644758336567,-2.1457271572049734,0.6169512238727378
2021-07-08,-0.7905870437976289,0.2814683817132971,-2.3629749388218633,-0.6780168506057022
2021-07-09,-0.7832433753833562,-1.0038384317514024,-2.298693420701281,-1.2325311297314765
2021-07-10,-0.674526652515264,-1.0694289828469392,-0.8746512746698982,0.7178449925382365
2021-07-11,-0.7699453823217899,-0.6316160294988011,-1.3650821695779696,-0.7014997716422737
2021-07-12,-0.5084673525338883,-1.2947920870483813,-0.2732120110169004,-0.8176862320859385
2021-07-13,-0.7648485153385545,-0.6626719838498691,-0.3858891542641161,-0.5824412097283087
2021-07-14,-0.5364323674926098,-0.03338377676345669,0.5398985870429047,-0.2653244504883406
2021-07-15,0.22916170691433582,0.046647771288981704,0.49645649811378495,0.8772412202740942
2021-07-16,-0.7952858472312674,-0.6536447897536135,-0.5234489030117294,-0.13791008574856695
2021-07-17,-0.7896251668089069,-1.0987279293298673,-1.6316912421064982,-0.06082561019185168
2021-07-18,-0.6107781146564594,-1.5855500188203473,-1.1037836191591053,1.5548646018683407
2021-07-19,-0.5458149566145156,-0.4436499982018333,-0.3702906375293283,5.473870805923189
2021-07-20,-0.5358056579433577,0.5383526238454986,-0.19562069702337162,4.049713074220659
2021-07-21,-0.7820524052051745,-1.4360305940463152,-1.2013497270440112,-0.5585785734948661
2021-07-22,-0.5854393662896581,-0.28020328520201454,-1.1620334971682709,-0.1561075556109766
2021-07-23,-0.25699986286489696,0.42042823126233236,0.20201507045026446,-0.084533694197878
2021-07-24,-0.6983851191624484,0.08180835754538665,-0.1664875571839046,0.7556116066122515
2021-07-25,-0.5988209753324097,-0.7954024258116628,0.7024686567009131,3.981953374586124
2021-07-26,-0.5059119020592007,0.5762003118293149,0.07988101052646564,2.9317313326306245
2021-07-27,-0.6872791815985377,0.7837112279846409,-0.69843338776806,0.528801244162981
2021-07-28,-0.7155040863534136,-0.7764671018544358,-0.75792191634433,0.3110460389397686
2021-07-29,-0.7568049967148298,0.1041995388561649,-0.23251041090543156,-0.04704872730082302
2021-07-30,-0.7402020270869385,-1.2402305248497543,-1.047414873314652,-0.5208144932216061
2021-07-31,-0.011508361282808284,-0.06997151384018731,-0.9997443422131645,-0.8445480824476979
2021-08-01,-0.7269527267349756,-1.1620305341545358,-0.7955116551974879,-0.70431170135663
2021-08-02,-0.6699452929608575,-1.0069532516327944,-0.7715670157457225,-0.6535659872027965
2021-08-03,0.2529341758273794,0.44340537446955774,-0.39408864227280027,0.29801746788544636
2021-08-04,-0.2735119903011617,1.5874711865375424,0.054861197290493484,0.6519086506796391
2021-08-05,-0.14264332037553867,0.8703357268551234,0.6422456100186825,0.7655577838834849
2021-08-06,1.8348754363055393,0.7556937306559349,1.1307376607786461,1.0899042210164993
2021-08-07,-0.49531324354940903,-0.0339996598785664,0.9341097883614803,1.081064510674703
2021-08-08,-0.09639112436453968,-0.4453343164900868,0.7540360252999537,1.1433691016671543
2021-08-09,-0.047405827530657155,-0.2877904116996925,0.35805689137907876,1.1018420239993583
2021-08-10,-0.39341026623379244,-0.20077815458495055,0.2112975065725065,-0.005608293347613157
2021-08-11,0.07112930513480754,-0.022447432770398235,0.7106633404637477,-0.24829621828875625
2021-08-12,-0.5703080319587811,0.2321498121163332,0.303259519258058,-0.21673159217335095
2021-08-13,-0.33526543380832685,0.15772534892481654,0.007873592187665292,0.14302609253049328
2021-08-14,-0.7707898595313515,-0.8384326210076493,-0.300173618544143,-0.4496029326227848
2021-08-15,-0.6872865229892458,-1.0852990806334193,-0.7940640710430837,-0.961235123907
2021-08-16,-0.6185857296556311,-0.204440607090711,-0.8558260331757068,-1.0288913667933228
2021-08-17,-0.2848999060555213,0.18962319400067434,-0.5123256160432578,-0.45952433928691055
2021-08-18,-0.5259730121833952,-0.22179831821741658,-1.1872136470100554,-0.06254912346682687
2021-08-19,-0.743367221930192,-0.534334376467027,0.1430533371003577,-0.503708044235348
2021-08-20,-0.395475723788358,0.5761433898630087,0.4308816526381823,0.2596454011941866
2021-08-21,-0.5022728231196394,-0.16866812776498963,-0.5601912977937005,0.5978438513879634
2021-08-22,-0.24208412905175283,-0.13565767697095246,0.39355458668689497,0.5834349337680063
2021-08-23,-0.6872505839576933,-0.9132789512782933,0.04797162252135199,0.03672166426915211
2021-08-24,0.9507278763055892,1.5437798462874839,1.0842914154779562,-0.06326908296048377
2021-08-25,1.0754998270410019,2.4503501085899146,0.5845518209950465,0.32832476108318737
2021-08-26,-0.11568692584254348,1.8199644362645266,0.10306415242963259,0.15779796369984703
2021-08-27,-0.0696711592904002,-1.379107427673693,-0.4504096749243918,-0.3885356113596732
2021-08-28,0.22344926131552428,-0.6969835955798819,-0.4597417034654499,-0.6904409346798723
2021-08-29,-0.08890279634026987,-0.52669198382708,-0.07039838001488975,-0.010839570692569637
2021-08-30,-0.7221377762604425,0.09850194511757962,0.08385523284572065,-0.49980964646609033
2021-08-31,-0.7075803673981306,-0.43228773828662026,-0.6325955033065507,-0.7116496449471293
2021-09-01,-0.7526987614326657,-0.8230722886819907,-0.8080906939315241,-0.7435872706358108
2021-09-02,-0.7543029369075424,-0.5517090839957834,-0.7155391619649495,-0.9779215144830983
2021-09-03,-0.6978902978498378,-0.0779332252327408,-1.668337992459948,-1.1742541280860475
2021-09-04,-0.14379660367882416,-0.28708920396142323,-0.6736775146159868,-0.7319741283634373
2021-09-05,-0.6977828036259521,-0.866292237768464,0.33795478003476664,-0.3684616708795804
2021-09-06,-0.7135085713952036,-1.079601672549159,-0.7018118185802682,-0.9180159361687694
2021-09-07,2.1002935066392916,0.9210194237714244,0.24986253136260533,-0.5722143687572597
2021-09-08,-0.5872014505877524,1.0022094596417348,0.20083489197055102,-0.5205015215321062
2021-09-09,-0.6792302655262987,0.19116368149343327,-1.1341145076651291,-0.7944617730595721
2021-09-10,-0.5572261134118408,1.4216912235052732,-1.3271926562748353,-0.729051963534501
2021-09-11,0.551924712862864,0.2296911185129507,0.6203783270685488,-0.6339588557136216
2021-09-12,-0.5135200857439335,-0.6753065297752503,0.5380465922462946,-0.45807070608529826
2021-09-13,-0.2883702434409897,0.7724751050548536,-1.032381294554281,-0.5924229735624341
2021-09-14,,,,
2021-09-15,-0.7091068765308558,0.42960253674853316,-0.6227947693345847,-0.6126520906617544
2021-09-16,-0.40219928854886117,0.12020482024798218,-0.8906412047950014,-0.5830658275455493
2021-09-17,,1.2823884124618492,-0.9685061517713347,-0.33374097977089234
2021-09-18,,-1.0806121363382049,-0.19957555664356508,-0.05655822335496646
2021-09-19,,-0.7335857620539844,-1.6668065939321706,-0.7313758759172984
2021-09-20,,0.5733550931228997,-1.1273277258480459,
2021-09-21,-0.35266347010517507,-0.3983299825943977,0.5943353053756923,
2021-09-22,-0.7067463452998488,-1.517067358509656,-1.8321305259936742,
2021-09-23,0.039708958944708654,-0.22572998432565647,-1.539018241665353,
2021-09-24,-0.5896553403510542,1.0554856869460754,-1.4651578932238827,
2021-09-25,-0.2727279202530837,0.8686409408168073,,-0.6467747872369592
2021-09-26,-0.4553444384989094,0.5431807775551477,-0.9648494089866966,-0.8243849085042186
2021-09-27,0.17308192721163354,0.6525402324327818,0.2894822129731238,0.07594729690976175
2021-09-28,-0.7019363698834103,-0.18791276105062524,-1.4334501905133243,-1.1464289533261485
2021-09-29,-0.7019363698834103,0.6011113817166479,-1.4071101902096572,-0.9407376168974955
2021-09-30,-0.7019363698834103,-0.8374598936910659,-1.8852867109989706,-1.1642005237764046
2021-10-01,3.454762392697039,3.5156608526907815,-1.762585437956953,0.045933014506636005
2021-10-02,1.5484829791666255,0.9565530401151581,1.6229339193140937,0.41084868462575913
2021-10-03,-0.6933797828190904,0.5435778701481807,-1.5422342439081969,1.8879545274578482
2021-10-04,-0.6875182686389589,-1.1021352467310679,-2.1841517336530485,-0.8218200857343546
2021-10-05,-0.6875182686389589,0.18008668312927237,-2.804144573436044,-0.4777797172449231
2021-10-06,-0.6875182686389589,0.14850730283850613,-1.9602997270887133,-0.5333806997637248
2021-10-07,-0.6554410448748536,0.5885403448817222,-1.8587090440052731,-0.5021742213388328
2021-10-08,-0.6843612662537539,-0.038353741274592554,-0.9470066581132318,-0.5770896295026098
2021-10-09,-0.6838531975258659,-0.9647344001898889,-0.8646347140052731,-0.5546398721184723
2021-10-10,-0.6753564031798621,-1.241843999933073,-0.46324461060048594,-0.4490922660978962
2021-10-11,-0.6470999360579741,-0.855818658068372,-0.6448311675239994,-0.8430229709441699
2021-10-12,-0.6677044798039838,0.31156480958433613,-0.8150513283272544,-0.6048638681095452
2021-10-13,-0.45300880662489873,2.444057331430245,-1.6414184976405657,-0.10773973224463876
2021-10-14,1.668226358801836,1.6631833478984324,0.18478272912182744,-0.001436343642053171
2021-10-15,-0.6155173843182965,3.866393841122923,-2.1141552408462254,-0.6274715044456887
2021-10-16,-0.6664491887492674,-0.9547060595675461,-0.12504117637458206,-1.152258853468716
2021-10-17,-0.6592669154122454,-1.2143099631470398,0.017500558093823775,-1.3061241460900668
2021-10-18,-0.6230667954736708,0.7311571281453393,-0.7585907138674307,-0.9655157943048087
2021-10-19,-0.23878140524270594,2.267448064760676,-0.005632922015462006,-0.21730592379902366
2021-10-20,-0.3358421146900558,3.768810590686981,-0.29661360715635315,1.4504379227892004
2021-10-21,-0.5869430360332447,2.407443672237108,-1.1680735583883022,1.4600984963180106
2021-10-22,-0.6431324770504936,-0.881489922409407,-0.9443203835938139,-1.0396316928777924
2021-10-23,-0.26917001835710025,0.6224023397027019,-1.5396840044998392,-0.4350371362441312
2021-10-24,2.107992811713374,2.0258200793720045,,0.9312749670958943
2021-10-25,-0.6511440810783574,0.03270529646060554,-0.8113864488723685,-0.6127269758513335
2021-10-26,-0.6498057966061199,-1.1146441306860633,-1.6188149708179955,-1.1666087374507024
2021-10-27,-0.6498057966061199,-0.38872001254850186,-1.0801423228623441,-0.14202056690052853
2021-10-28,-0.521749007164095,0.19356255561031216,-0.8038609236124364,-0.36691340846060055
2021-10-29,-0.6358051913081596,-0.5047341620174921,-0.5184305498751761,0.014244394974187748
2021-10-30,-0.6353587099756057,-0.7974683231445382,-0.4346320831267239,-1.2081620323982598
2021-10-31,-0.6074733802404783,-0.9469199193084918,-0.5364459649640084,-0.98576194387115
2021-11-01,-0.6155169056027665,0.4900355318504484,-0.35989569505873703,-1.259722044427037
2021-11-02,-0.49998786047690746,1.3985524384759016,-0.7705718928604103,-0.7947070024121222
2021-11-03,-0.38354302658057354,1.777813211593797,-0.831973814514555,-0.9045588635059988
2021-11-04,0.43819661236818186,3.996865330158694,,0.5295372972023613
2021-11-05,0.6430708224199129,4.405910059304218,,0.8551831214364592
2021-11-06,4.395222862763066,2.9513453047834597,-0.5567490570124864,1.7768678269602833
2021-11-07,1.268371880597886,2.572376128623126,-0.5824134547882912,4.114645784570966
2021-11-08,3.2303583298836216,2.9699730602159176,,3.5274763018478574
2021-11-09,-0.26194319854109105,3.0334496126890618,-1.7513594987115229,1.9780188946970174
2021-11-10,-0.2606915842633969,2.532343387970449,-1.4056181847898803,-0.14971048045370453
2021-11-11,-0.47818901035287503,0.20562180037272482,0.2552244031987021,-0.278996802985137
2021-11-12,0.14301026861851818,0.27647329331083187,0.08275970372598374,0.3403414547607396
2021-11-13,-0.263242182698941,-0.4239425865377081,-0.7852000410416994,-0.8151072109993223
2021-11-14,-0.5628894250858277,0.3302182615966111,-1.1036098711631657,-0.6968476041166418
2021-11-15,-0.5527513999184287,1.2425818782942335,-1.4915356284660553,-0.5906804172089812
2021-11-16,-0.52290134749319,1.258210324757491,-1.045499183986591,-0.620362762736321
2021-11-17,-0.5480306171650269,1.2062680940170287,-0.759220681596972,0.12814704434177754
2021-11-18,-0.5656153015326916,-0.367893864891437,0.07508790628226011,0.580357640183514
2021-11-19,-0.535370568014958,0.05384232393912707,-0.0009177890677759768,-0.7436387836499931
2021-11-20,0.6854297176771772,1.3261432781124243,-0.5636812500496319,0.1545490059773151
2021-11-21,-0.11843694502123907,0.7877693307282965,-0.6301060767875037,1.4034911870261892
2021-11-22,-0.5507805012020699,-0.23178219619625545,0.46414917971529307,-0.8528490020138223
2021-11-23,-0.4555394701771492,1.58210926196998,-0.48284422918364955,-0.7021106285514623
2021-11-24,3.073715580543914,2.295548209570318,-0.6759048412276354,0.7818935715747303
2021-11-25,-0.2300722356159203,1.8292086767460092,-1.7338439986997838,1.275844202988909
2021-11-26,-0.5117987018873674,-0.4157923291550324,0.2391592262166717,-0.937166104922517
2021-11-27,-0.5001351058210993,0.2581319199494677,0.43547729175603545,-0.7239506895087884
2021-11-28,-0.49857754208731153,0.13522701874007267,0.4475732646993361,0.1677139324969387
2021-11-29,0.1649362053315685,3.976061515828382,,0.3450429221084622
2021-11-30,-0.1864400650373514,2.640400637405879,-1.5300315472965071,1.3039346291703597
2021-12-01,0.2031376400572846,0.9305875194170673,0.11505916442842927,-0.032287916774717006
2021-12-02,-0.39529934148557555,-0.30567838727673635,0.24898943015431924,0.9412616220815296
