Datetime,DPBI,trend,seasonal,resid
2021-03-09,0.4890289191143248,0.06373805658952651,0.3822681524039696,0.04302271012082866
2021-03-10,1.7308153643624171,0.06353104650224728,1.655249250798718,0.012035067061451854
2021-03-11,1.14810149131383,0.06332404846187029,1.0744233064706386,0.010354136381321266
2021-03-12,-0.1765739574599718,0.06311706253233085,-0.20444103586848206,-0.03524998412382058
2021-03-13,0.0986098726594725,0.06291008877459102,0.03523940663594211,0.00046037724893936705
2021-03-14,-0.1614054095337569,0.06270312726891401,-0.22456045366272334,0.0004519168600524287
2021-03-15,-0.141058939623239,0.06249617810049056,-0.18992563899556583,-0.013629478728163738
2021-03-16,-0.134158435817366,0.0622892413562711,-0.1887515389177381,-0.007696138255898995
2021-03-17,1.1385373151068,0.06208231713259773,1.0204947809314058,0.05596021704279639
2021-03-18,-0.1126539613003224,0.06187540552492569,-0.23159920721350133,0.05706984038825324
2021-03-19,0.2009312200616787,0.06166850659135231,0.13885304896671774,0.0004096645036086588
2021-03-20,0.5740319993234968,0.06146162035042078,0.5121691549737261,0.00040122399934996306
2021-03-21,1.605948816267498,0.06125474681237412,1.538729869428433,0.005964200026690812
2021-03-22,1.5029414866173725,0.06104788598623153,1.4267934035950758,0.015100197036065167
2021-03-23,1.2550094086403356,0.06084103787514075,1.1937924482164348,0.00037592254876003817
2021-03-24,0.1939225253013161,0.06063420247236397,0.13158768791517123,0.0017006349137808977
2021-03-25,0.1925501287856252,0.06042737976840943,0.13176367731629335,0.00035907170092241286
2021-03-26,-0.7676573857716141,0.06022056975261675,-0.881815094162715,0.053937138638484095
2021-03-27,-0.3958106496684219,0.06001377240644039,-0.47346007027127146,0.017635648196409184
2021-03-28,-0.6832869816372728,0.05980698767922078,-0.7434277900522795,0.000333820735786014
2021-03-29,-0.2490099851694058,0.05960021550260657,-0.2527713245376858,-0.05583887613432658
2021-03-30,1.6136179615705242,0.059393455812834076,1.553907502051371,0.0003170037063190273
2021-03-31,0.3950514364921151,0.05918670857570702,0.32080343364969144,0.015061294266716645
2021-04-01,-0.4374397737170755,0.05897997376207674,-0.4967199477786661,0.00030020029951390026
2021-04-02,-0.2846695319274885,0.0587732513340783,-0.3437345869834653,0.0002918037218985134
2021-04-03,0.9908657497138824,0.05856654125141599,0.9320157978921605,0.00028341057030593225
2021-04-04,0.4340607287557408,0.05835984347346916,0.40885454320351483,-0.03315365792124318
2021-04-05,0.6762417913742141,0.05815315796387874,0.6030214653792718,0.015067168031063588
2021-04-06,0.1775101263633849,0.05794648470223658,0.10212728105351199,0.017436360607636328
2021-04-07,-0.0089214013330119,0.057739823661800534,-0.06691109734626968,0.0002498723514572504
2021-04-08,0.3627148347083871,0.05753317480395295,0.30494016347646186,0.0002414964279723042
2021-04-09,-0.0754131202813488,0.05732653808741324,-0.1329727823405299,0.0002331239717678485
2021-04-10,-0.2110008659809825,0.05711991347062904,-0.23402676381915166,-0.034094015632459874
2021-04-11,-0.3852095558458825,0.05691330091637144,-0.44233924625224624,0.00021638948999229413
2021-04-12,-0.6360916607883492,0.05670670040551714,-0.6930063886728076,0.00020802747894125423
2021-04-13,-0.3401619855748806,0.05650011192332468,-0.3490233817915229,-0.04763871570668234
2021-04-14,-0.1713934083088352,0.056293535461016446,-0.2278782577228741,0.0001913139530224442
2021-04-15,-0.8577558168435784,0.05608697103427333,-0.9378620329459493,0.02401924506809757
2021-04-16,-1.1816287333293265,0.05588041866163685,-1.2376837664620552,0.00017461447109189815
2021-04-17,-0.985427100986546,0.05567387834882128,-0.9767533518456403,-0.06434762748972697
2021-04-18,-0.3736102431492289,0.055467350106046816,-0.4291611378434245,8.354458814879145e-05
2021-04-19,0.3662190641452623,0.055260833974706366,0.2989934731097791,0.011964757060776834
2021-04-20,-0.4407423194378694,0.05505433000244721,-0.4499693605143648,-0.045827288925951795
2021-04-21,-0.4569651376091105,0.05484783823642968,-0.5208124454516676,0.008999469606127422
2021-04-22,-0.3235553223265511,0.05464135874422067,-0.3717165117003104,-0.006480169370461378
2021-04-23,0.5051936950513215,0.05443489159540836,0.5047482313362932,-0.05398942788038007
2021-04-24,1.5539474718496562,0.05422843686852976,1.4996110767373427,0.00010795824378371371
2021-04-25,-0.504754177772214,0.054021994669495865,-0.6103701204883419,0.05159394804663209
2021-04-26,-0.0269968585091931,0.05381556510463493,-0.0809037535617338,9.132994790576193e-05
2021-04-27,0.0288604401465803,0.053609148255067865,-0.05581507541786394,0.03106636730937637
2021-04-28,-0.4420672046022236,0.05340274419172947,-0.4988728431808958,0.0034028943869427453
2021-04-29,-0.8781176467910287,0.05319635296947728,-0.921897387869419,-0.009416611891086946
2021-04-30,-0.7470884496525223,0.05298997463875659,-0.8001365410687066,5.8116777427681676e-05
2021-05-01,0.0868386504434291,0.05278360925445552,-0.015057164491099524,0.0491122056800731
2021-05-02,-0.2336772556569581,0.05257725686677822,-0.30096517728561567,0.01471066476187935
2021-05-03,-0.6492493221039783,0.05237091750036317,-0.7239441434946132,0.02232390389027171
2021-05-04,-0.992335330122878,0.05216459116365097,-1.044524883318651,2.4962032121926547e-05
2021-05-05,-1.1157269073135114,0.05195827785195944,-1.1556442109708118,-0.012040974194659042
2021-05-06,-0.5364039518966005,0.051751977559190004,-0.5881643362344477,8.406778657238378e-06
2021-05-07,-0.5360716571894597,0.05154569028515873,-0.6020737164751654,0.014456369000546955
2021-05-08,-0.5857793866566781,0.0513394160292981,-0.6371106690754463,-8.133610529821589e-06
2021-05-09,-0.5910757701864993,0.05113315478375553,-0.6421925267670687,-1.6398203186065996e-05
2021-05-10,-0.7403331120736767,0.050926906538767455,-0.7912353595660513,-2.4659046392858097e-05
2021-05-11,-0.9937447979484144,0.05072067128446057,-1.0444325531038041,-3.2916129070865996e-05
2021-05-12,-0.5511957138392007,0.050514449010860794,-0.6016689934098952,-4.116944016632068e-05
2021-05-13,-0.193129416997657,0.0503082397078981,-0.20577632769493978,-0.03766132901061533
2021-05-14,0.627508402832884,0.05010204336987614,0.5774640241663943,-5.766470338644525e-05
2021-05-15,0.8975392967099006,0.049895860008893164,0.847709343333815,-6.590663280751918e-05
2021-05-16,1.0509011785365272,0.04968968964153914,1.0012856336402112,-7.41447452231106e-05
2021-05-17,1.2541329475469916,0.04948353228445392,1.2047317942914728,-8.237902893517418e-05
2021-05-18,1.6626800276480949,0.04927738795433346,1.5989826316883944,0.014420008005367017
2021-05-19,0.9469420392047604,0.04907125666619381,0.8979696186019138,-9.88360633472421e-05
2021-05-20,1.6717475300521445,0.04886513842811844,1.6229894504144686,-0.00010705879044257266
2021-05-21,1.512196368592749,0.04865903324648007,1.4651997739519318,-0.001662438605662779
2021-05-22,-0.0513927278972401,0.048452941127877,-0.09675676624044582,-0.003088902784671277
2021-05-23,-0.7650710557053536,0.0482468620800547,-0.8272881761048941,0.013970258319485826
2021-05-24,-0.2501670313231146,0.04804079611075545,-0.26095173438510977,-0.03725609304876026
2021-05-25,1.347855969869198,0.04783474322570985,1.3001693406884403,-0.00014811404495201907
2021-05-26,-0.0010890572871033,0.04762870344615765,-0.06323221289337756,0.014514452160116618
2021-05-27,-0.8310574929775657,0.04742267679605727,-0.8783156611037691,-0.0001645086698538467
2021-05-28,-0.8727624897769224,0.047216663292621676,-0.9198064530275197,-0.00017270004202433326
2021-05-29,-0.4003137724351236,0.04701066295148439,-0.44714354795069416,-0.00018088743591384432
2021-05-30,-0.3813860959990636,0.046804675788434766,-0.3762006479202076,-0.05199012386729078
2021-05-31,0.747954171838173,0.04659870182513035,0.7015527202465655,-0.00019725023352277354
2021-06-01,0.5756843956737608,0.04639274110628347,0.4978007925090798,0.031490862058397545
2021-06-02,0.9203434760484456,0.046186793679058216,0.8743702793172858,-0.00021359694789847838
2021-06-03,-0.0592887097255597,0.045980859576441505,-0.10504780506625455,-0.00022176423574665066
2021-06-04,0.4973898787797983,0.04577493882807828,0.44681803731688324,0.004796902634836765
2021-06-05,0.7772521482798893,0.04556903146333368,0.7176365489878254,0.014046567828730268
2021-06-06,0.960451526192606,0.04536313750792198,0.9153346303127837,-0.0002462416280997193
2021-06-07,1.0106617725360163,0.045157256980641616,0.9557988018467614,0.009705713708613325
2021-06-08,-0.2982108567182501,0.04495138989772328,-0.39625756352048314,0.05309531690450976
2021-06-09,-0.1689378024188502,0.04474553626532988,-0.14937098715606928,-0.0643123515281108
2021-06-10,-0.5503020781616885,0.04453969607242011,-0.6510391398199462,0.05619736558583758
2021-06-11,0.1480476580438246,0.04433386932256056,0.10400074340097765,-0.0002869546797135969
2021-06-12,-0.6018994868995199,0.04412805600180874,-0.7018749733094252,0.05584743040809654
2021-06-13,0.3672303149654052,0.04392225608416019,0.323611269431067,-0.00030321054982198475
2021-06-14,-0.8624771307974427,0.04371646951945031,-0.892238114454084,-0.01395548586280905
2021-06-15,-0.7460783870960443,0.04351069625277562,-0.7442803404514557,-0.045308742897364224
2021-06-16,-0.8584438482935915,0.043304936239949854,-0.9442225172116576,0.042473732678116216
2021-06-17,0.1498930991540378,0.04309918945253716,0.1071295807168671,-0.00033567101536643995
2021-06-18,0.402345040336629,0.04289345584793132,0.359795359794452,-0.00034377530575431525
2021-06-19,-0.3181037274224823,0.042687735378634815,-0.36315919876478875,0.002367735963671659
2021-06-20,-0.0080078701434642,0.04248202799665344,-0.05012992743583587,-0.000359970704281766
2021-06-21,-0.3912195614364757,0.0422763336525675,-0.4465006110582521,0.013004715969208935
2021-06-22,-1.261752711498319,0.04207065229494193,-1.3097031067539084,0.0058797429606475965
2021-06-23,-0.0692188814926579,0.04186498386533438,-0.11069963496759887,-0.00038423039039341134
2021-06-24,0.6017923243035789,0.041659328300663725,0.5605253039135433,-0.000392307910628123
2021-06-25,0.40378109794051,0.041453685536843,0.34905888648905137,0.013268525914615616
2021-06-26,-0.3986285714733372,0.04124805550794342,-0.41793247171116515,-0.021944155270115458
2021-06-27,-0.0544372273078501,0.04104243814393385,-0.06272553021822602,-0.03275413523355793
2021-06-28,-0.5263608238842916,0.040836833386119924,-0.5667730854921498,-0.0004245717782617661
2021-06-29,-0.5078877976930081,0.040631241192080156,-0.5480864129093715,-0.00043262597571668004
2021-06-30,-0.6499329043009147,0.04042566152291964,-0.683763922279117,-0.006594643544717324
2021-07-01,-0.9929741235919236,0.040220094340512345,-1.0327454980317872,-0.0004487199006487849
2021-07-02,-1.25286205965617,0.04001453960963398,-1.3062706180922672,0.013394018826463287
2021-07-03,-0.7066482174483778,0.03980899729432908,-0.7459924205982505,-0.0004647941444563333
2021-07-04,-0.8072240632076151,0.039603467352459024,-0.8727543894393569,0.025926858879282796
2021-07-05,0.5804426194568719,0.03939794973739594,0.5415255178941011,-0.0004808481746250981
2021-07-06,0.6041818754264143,0.03919244439058604,0.5654782984542379,-0.0004888674184096303
2021-07-07,-0.9122092673200276,0.03898695125036644,-0.9506993372045267,-0.000496881365867341
2021-07-08,-0.8875276128779743,0.03878147025494144,-0.8975011986088763,-0.02880788452403943
2021-07-09,-1.3295765893918792,0.03857600134557864,-1.3676396977584042,-0.000512892979053596
2021-07-10,-0.4751904793734662,0.038370544476266574,-0.5110909113766009,-0.0024701124731318774
2021-07-11,-0.8670358382602086,0.038165099604558765,-0.8316688067112359,-0.07353213115353147
2021-07-12,-0.7235394206712772,0.03795966669648629,-0.7468390523782084,-0.01466003498955512
2021-07-13,-0.5989627157952121,0.03775424574988732,-0.6484337746473945,0.011716813102295075
2021-07-14,-0.0738105019253756,0.03754883677596349,-0.12036075020656865,0.009001411505229567
2021-07-15,0.4123767991477992,0.03734343978182262,0.4282505774482428,-0.05321721808226624
2021-07-16,-0.5275724064362943,0.03713805477528776,-0.5641417118288866,-0.0005687493826954729
2021-07-17,-0.895217487109281,0.03693268178648883,-0.9460509004801737,0.013900731584403928
2021-07-18,-0.4363117876918928,0.03672732085090019,-0.47245445827847377,-0.000584650264319253
2021-07-19,1.028528803394378,0.03652197199875476,0.9925994213636492,-0.0005925899680259417
2021-07-20,0.964159835774857,0.036316635260032364,0.9284437226839678,-0.0006005221691431847
2021-07-21,-0.9945028249475916,0.03611131066617032,-1.0300056890265545,-0.0006084465872073508
2021-07-22,-0.5459459260677301,0.03590599825010609,-0.5786526030968918,-0.003199321220944344
2021-07-23,0.0702274361624554,0.03570069804662753,0.03515100898634456,-0.0006242708705166897
2021-07-24,-0.0068631780471787,0.0354954100933448,-0.04172641804179559,-0.0006321700987279161
2021-07-25,0.8225496575357412,0.03529013442984159,0.7878995833825578,-0.0006400602766582567
2021-07-26,0.7704751882318011,0.035084871097424836,0.7228896021141021,0.012500715020274084
2021-07-27,-0.0183000243047439,0.03487962013761148,-0.05252383229743892,-0.0006558121449164594
2021-07-28,-0.4847117664031027,0.034674381587433585,-0.5187224748008705,-0.0006636731896657658
2021-07-29,-0.2330411490162298,0.0344691554840796,-0.2348419259316779,-0.03266837856863149
2021-07-30,-0.8871654796182378,0.034263941870152685,-0.920750057410368,-0.000679364078022486
2021-07-31,-0.4814430749459645,0.034058740804829866,-0.5148146222553492,-0.000687193495445125
2021-08-01,-0.8472016543609073,0.03385355235320699,-0.8803601946425593,-0.0006950120715549998
2021-08-02,-0.7755078868855427,0.03364837658274611,-0.8084534900040055,-0.0007027734642833794
2021-08-03,0.1500670939773958,0.03344321356334313,0.08981274594744564,0.026811134466607024
2021-08-04,0.5051822610516283,0.033238063364169686,0.47266247073746387,-0.0007182730500052206
2021-08-05,0.533873950095438,0.033032926043924986,0.5411563477935676,-0.040315323742054536
2021-08-06,1.2028027621891548,0.032827801665081056,1.1707087022262672,-0.0007337417021934453
2021-08-07,0.3714653489020519,0.03262269031150747,0.3395841230159372,-0.0007414644253927738
2021-08-08,0.3389199215281204,0.03241759207473926,0.28178790822849326,0.02471442122488788
2021-08-09,0.2811756690370218,0.032212507046329344,0.24972004864427322,-0.0007568866535807711
2021-08-10,-0.0971248018984624,0.03200743530861035,-0.12836765105559003,-0.0007645861514827199
2021-08-11,0.1277622486348502,0.03180237694373631,0.09673214959043312,-0.0007722778993192389
2021-08-12,-0.0629075731894352,0.031597332036800145,-0.09773093209855864,0.003226026872323297
2021-08-13,-0.0066601000413379,0.03139230067540677,-0.056306303086695465,0.018253902369950795
2021-08-14,-0.5897497579264821,0.031187282945761983,-0.5624385149373698,-0.05849852593487423
2021-08-15,-0.8819711996431873,0.030982278933669838,-0.9254229156233058,0.012469437046448706
2021-08-16,-0.676935934178843,0.030777288751356522,-0.6596017013307602,-0.048111521599439294
2021-08-17,-0.2667816668462538,0.03057231252064626,-0.2965357140836783,-0.0008182652832217849
2021-08-18,-0.4993835252194235,0.03036735038921867,-0.5289249730236675,-0.0008259025849746658
2021-08-19,-0.4095890763830523,0.03016240251534078,-0.4389179468291245,-0.0008335320692685923
2021-08-20,0.2177986799767549,0.029957469062209828,0.188682364638334,-0.0008411537237889219
2021-08-21,-0.1583220993225915,0.029752550198088215,-0.25291343928613585,0.06483878976545614
2021-08-22,0.1498119286080489,0.02954764608860427,0.13497935833379315,-0.014715075814348524
2021-08-23,-0.3789590621113706,0.02934275687484631,-0.40743784741008493,-0.0008639715761319736
2021-08-24,0.8788825137776364,0.02913788270205038,0.8506161928508578,-0.0008715617752717703
2021-08-25,1.1096816294272875,0.02893302372202508,1.0816277497781523,-0.0008791440728898869
2021-08-26,0.4912849066378656,0.028728180091441565,0.4634434449990451,-0.0008867184526210568
2021-08-27,-0.5719309683120395,0.028523351971978837,-0.6003256528041464,-0.00012866747987192242
2021-08-28,-0.4059292431024199,0.028318539530367424,-0.4488960710010059,0.0146482883682186
2021-08-29,-0.1742081827187023,0.028113742936020713,-0.2014125317430835,-0.0009093939116395326
2021-08-30,-0.2598975611908081,0.027908962354807047,-0.3090180796455564,0.02121155609994125
2021-08-31,-0.6210283134846077,0.027704197952631942,-0.6478080404723463,-0.0009244709648933806
2021-09-01,-0.7818622536704979,0.027499449888418858,-0.8084297061031062,-0.0009319974558105841
2021-09-02,-0.7498681743378434,0.02729471832315466,-0.7762233767659817,-0.0009395158950162782
2021-09-03,-0.9046039109071436,0.027090003423070295,-0.9307468880690625,-0.0009470262611514721
2021-09-04,-0.4591343626549179,0.026885305359809535,-0.4850651394820961,-0.000954528532631331
2021-09-05,-0.3986454830598075,0.02668062431060353,-0.44046582722565003,0.015139719855238987
2021-09-06,-0.8532344996733501,0.026475960456071118,-0.8787409514246577,-0.0009695087047635054
2021-09-07,0.6747402732540154,0.0262713139731249,0.6245760925378622,0.02389286674302835
2021-09-08,0.0238353448731068,0.026066685038298894,-0.008751806396476961,0.006520466231284865
2021-09-09,-0.6041607161893917,0.025862073817622584,-0.6620620598599843,0.03203926985297005
2021-09-10,-0.2979448774289759,0.025657480469147315,-0.32260298694138667,-0.0009993709567365505
2021-09-11,0.1920088256826854,0.02545290513482389,0.16100852014083278,0.005547400407028735
2021-09-12,-0.2772126823395469,0.025248347955326267,-0.31926419180423943,0.016803161509366282
2021-09-13,-0.2851748516257127,0.025043809069177473,-0.2951346138094149,-0.01508404688547527
2021-09-15,-0.3787377999446654,0.024839288609518787,-0.4025479873180307,-0.0010291012361534659
2021-09-16,-0.4389253751603574,0.024634786720382003,-0.450220961210826,-0.013339200669913405
2021-09-17,-0.0066195730267926,0.02443030355517247,-0.016555959939014618,-0.014493916642950452
2021-09-18,-0.4455819721122454,0.024225839283016717,-0.46875649995008656,-0.001051311445175531
2021-09-19,-1.0439227439678176,0.02402139408995052,-1.0668854400042782,-0.0010586980534899038
2021-09-20,-0.2769863163625731,0.023816968170781015,-0.28780398691295445,-0.012999297620399662
2021-09-21,-0.0522193824412934,0.023612561729172428,-0.06022645011977596,-0.015605494050689867
2021-09-22,-1.3519814099343932,0.02340817498656779,-1.3162715806394776,-0.05911800428148341
2021-09-23,-0.5750130890154336,0.023203808193386005,-0.5971287373444985,-0.0010881598643211303
2021-09-24,-0.3331091822096205,0.02299946164826348,-0.3316799335652165,-0.02442871029266745
2021-09-25,-0.0169539222244118,0.022795135673534448,-0.03864621825545641,-0.0011028396424898404
2021-09-26,-0.4253494946086692,0.02259083061901014,-0.4109005208960282,-0.037039804331651174
2021-09-27,0.2977629173818252,0.022386546856897217,0.27649385556964085,-0.0011174850447128633
2021-09-28,-0.8674320686933771,0.022182284797396555,-0.8874198295449217,-0.0021945239458519214
2021-09-29,-0.6121681988184788,0.0219780448712633,-0.6330141478645037,-0.001132095825238419
2021-09-30,-1.1472208745874628,0.02177382752469826,-1.167855313964643,-0.0011393881475180237
2021-10-01,1.3134427054843758,0.021569633219241793,1.2930197439734799,-0.0011466717083458387
2021-10-02,1.1347046558054092,0.02136546243205749,1.1144931398413744,-0.001153946468022679
2021-10-03,0.0489795927196854,0.02116131565642352,0.018672788284320892,0.009145488778940985
2021-10-04,-1.1989063336893575,0.020957193400247195,0.6816782414024135,-1.9015417684920182
2021-10-05,-0.9473389690476632,0.020753096180242438,-0.9669196391775748,-0.001172426050330834
2021-10-06,-0.7581728481632227,0.020549024527501247,-0.8021996995961709,0.02347782690544691
2021-10-07,-0.6069459913343093,0.020344978985780242,-0.5742417826791928,-0.053049187640896715
2021-10-08,-0.5617028237860471,0.020140960107107277,-0.5763855337183454,-0.005458250174808912
2021-10-09,-0.7669655459598751,0.019936968497299,-0.7993824588769656,0.012479944419791479
2021-10-10,-0.7073843199528294,0.019733004793060362,-0.7211486397387872,-0.005968685007102539
2021-10-11,-0.7476931831486289,0.019529069642853086,-0.7558486188955932,-0.011373633895888774
2021-10-12,-0.4440137166641118,0.01932516371999273,-0.48685703200209557,0.023518151617991014
2021-10-13,0.0604725737300354,0.01912128772457551,-0.014544923486401757,0.05589620949186165
2021-10-14,0.8786890230450107,0.01891744234951113,0.8610121194729857,-0.001240538777486127
2021-10-15,0.1273124278781781,0.018713628258959145,0.052834166976084423,0.055764632643134526
2021-10-16,-0.7246138195400278,0.018509846115389608,-0.7418688258873318,-0.0012548397680855715
2021-10-17,-0.7905501166388821,0.018306096555519586,-0.8545101030668238,0.04565388987242218
2021-10-18,-0.4040040438751427,0.018102380214723338,-0.46230396730006584,0.04019754321019979
2021-10-19,0.451431953425871,0.017898697699754332,0.37927344689267867,0.054259808833438006
2021-10-20,1.146698197907443,0.017695049578510265,1.1302864714831853,-0.001283323154252454
2021-10-21,0.5281313935333929,0.017491436379427037,0.522907736148039,-0.01226777899407313
2021-10-22,-0.8771436189828767,0.017287858637667127,-0.907540772762304,0.013109295141760183
2021-10-23,-0.4053722048495922,0.017084316911929045,-0.4211519434678865,-0.0013045782936347526
2021-10-24,1.6883626193937575,0.016880811767047265,1.6727934498175525,-0.001311642190842243
2021-10-25,-0.5106380523353635,0.016677343781978396,-0.49711414213072863,-0.03020125398661329
2021-10-26,-1.1374684088902205,0.016473913560864185,-1.1526165850544146,-0.0013257373966701243
2021-10-27,-0.5651721747293735,0.016270521755330582,-0.5262272246686421,-0.055215471816061984
2021-10-28,-0.3747401959067049,0.016067169057792784,-0.3894675768559575,-0.0013397881085401506
2021-10-29,-0.41118137705666,0.015863856234534467,-0.4256984369270606,-0.0013467963641338836
2021-10-30,-0.7689052871612819,0.015660584089980403,-0.7973800876972245,0.012814216445962132
2021-10-31,-0.7691503020960322,0.015457353451314245,-0.783246877759009,-0.0013607777883374046
2021-11-01,-0.436274778309523,0.015254165157859071,-0.4455510289979844,-0.0059779144693976865
2021-11-02,-0.1666785793183846,0.015051020073936565,-0.18332475815781063,0.001595158765489475
2021-11-03,-0.0855656232518325,0.014847919096478942,-0.08500435884088973,-0.015409183507421714
2021-11-04,1.654866413243079,0.014644863153745849,1.6277306889625847,0.012490861126748529
2021-11-05,1.9680546677201969,0.014441853215428175,1.9512689809539032,0.002343833550865487
2021-11-06,2.1416717343735807,0.014238890270257253,2.1337426045523036,-0.006309760448980116
2021-11-07,1.8432450847509216,0.014035975332498066,1.8306184331349866,-0.0014093237165630525
2021-11-08,3.2426025639824654,0.013833109454203756,3.2192328003243427,0.009536654203918955
2021-11-09,0.7495414525333663,0.013630293719979756,0.737334234467658,-0.001423075654271409
2021-11-10,0.1790807846158668,0.01342752923662961,0.22544644839463646,-0.059793193015399274
2021-11-11,-0.0740849024416462,0.013224817159642178,-0.09751574424636011,0.010206024645071737
2021-11-12,0.2106461801040183,0.01302215874360832,0.18593880754447537,0.011685213815934625
2021-11-13,-0.5718730053194176,0.012819555281963884,-0.5832421516011085,-0.0014504090002730504
2021-11-14,-0.508282159692256,0.012617008089909145,-0.5194419625733724,-0.0014572052087927466
2021-11-15,-0.3480963918248079,0.012414518520736766,-0.32378910812227396,-0.0367218022232707
2021-11-16,-0.2326382423646527,0.012212087982027121,-0.24337957933654317,-0.001470751010136646
2021-11-17,0.0067909598992018,0.01200971797097503,-0.0037412580960284733,-0.001477499975744756
2021-11-18,-0.0695159049895886,0.011807410043749095,-0.04005608917491394,-0.04126722585842375
2021-11-19,-0.3065212041984,0.011605165818650483,-0.26120052835293406,-0.05692584166411643
2021-11-20,0.4006101879293212,0.011402987034639617,0.4053646854511208,-0.016157484556439245
2021-11-21,0.3606793739864357,0.011200875574687987,0.35138054653523565,-0.001902048123487956
2021-11-22,-0.2928156299242136,0.010998833419817269,-0.3023034713468397,-0.0015109919971911714
2021-11-23,-0.0145962664855702,0.01079686261899685,-0.02387549178570412,-0.0015176373188629314
2021-11-24,1.3688131301153317,0.010594965284869555,1.353647856517919,0.004570308312543044
2021-11-25,0.2852841613548035,0.01039314359238074,0.33288508390554505,-0.057994066143122296
2021-11-26,-0.4063994774370613,0.010191399792133023,-0.4150534170689786,-0.001537460160215727
2021-11-27,-0.1326191459060961,0.009989736277274706,-0.19386611089215144,0.05125722870878063
2021-11-28,0.0629841684622589,0.009788155512638194,0.056206093234768384,-0.003010080285147673
2021-11-29,1.4953468810894706,0.009586659959754463,1.4833584632655268,0.002401757864189313
2021-11-30,0.5569659135605951,0.009385252130355865,0.5635120107445658,-0.015931349314326566
2021-12-01,0.304124101782016,0.009183934603961,0.2995319553009893,-0.004591788122934318
2021-12-02,0.1223183308683842,0.008982710050522934,0.058340987524022316,0.054994633293838954
2021-12-03,-0.0128367849751523,0.008781581197445994,-0.004725941992744461,-0.016892424179853833
2021-12-04,0.0709212625798951,0.008580550759317693,0.06393012709185816,-0.0015894152712807533
2021-12-05,-0.0516307030487715,0.008379621517110442,-0.044111938231291475,-0.015898386334590467
