Datetime,Concentration
2022-09-25,4.458333333333333
2022-09-26,2.5416666666666665
2022-09-27,4.625
2022-09-28,6.458333333333333
2022-09-29,
2022-09-30,9.45
2022-10-01,4.666666666666667
2022-10-02,1.9583333333333333
2022-10-03,4.208333333333333
2022-10-04,7.75
2022-10-05,11.125
2022-10-06,12.958333333333334
2022-10-07,0.9583333333333334
2022-10-08,1.5833333333333333
2022-10-09,5.708333333333333
2022-10-10,6.416666666666667
2022-10-11,10.318181818181818
2022-10-12,8.166666666666666
2022-10-13,7.333333333333333
2022-10-14,8.0
2022-10-15,4.916666666666667
2022-10-16,6.5
2022-10-17,4.166666666666667
2022-10-18,3.5833333333333335
2022-10-19,2.2083333333333335
2022-10-20,6.291666666666667
2022-10-21,9.958333333333334
2022-10-22,11.583333333333334
2022-10-23,12.583333333333334
2022-10-24,9.208333333333334
2022-10-25,5.875
2022-10-26,5.583333333333333
2022-10-27,0.9583333333333334
2022-10-28,3.0833333333333335
2022-10-29,9.416666666666666
2022-10-30,13.363636363636363
2022-10-31,16.375
2022-11-01,12.125
2022-11-02,21.125
2022-11-03,16.833333333333332
2022-11-04,8.0
2022-11-05,5.333333333333333
2022-11-06,4.166666666666667
2022-11-07,5.375
2022-11-08,4.090909090909091
2022-11-09,7.833333333333333
2022-11-10,12.0
2022-11-11,7.041666666666667
2022-11-12,3.3333333333333335
2022-11-13,1.2916666666666667
2022-11-14,2.4583333333333335
2022-11-15,2.6666666666666665
2022-11-16,5.25
2022-11-17,5.541666666666667
2022-11-18,9.833333333333334
2022-11-19,6.166666666666667
2022-11-20,1.8333333333333333
2022-11-21,8.25
2022-11-22,10.125
2022-11-23,33.083333333333336
2022-11-24,24.772727272727273
2022-11-25,5.25
2022-11-26,9.208333333333334
2022-11-27,8.041666666666666
2022-11-28,1.8333333333333333
2022-11-29,6.166666666666667
2022-11-30,4.833333333333333
2022-12-01,2.875
2022-12-02,12.291666666666666
2022-12-03,2.3333333333333335
2022-12-04,4.333333333333333
2022-12-05,6.041666666666667
2022-12-06,9.666666666666666
2022-12-07,12.083333333333334
2022-12-08,3.8333333333333335
2022-12-09,3.9166666666666665
2022-12-10,4.0
2022-12-11,5.416666666666667
2022-12-12,5.25
2022-12-13,5.708333333333333
2022-12-14,3.7916666666666665
2022-12-15,1.2083333333333333
2022-12-16,8.541666666666666
2022-12-17,8.625
2022-12-18,9.083333333333334
2022-12-19,5.458333333333333
2022-12-20,8.4
2022-12-21,12.458333333333334
2022-12-22,8.875
2022-12-23,1.7916666666666667
2022-12-24,3.0416666666666665
2022-12-25,3.0
2022-12-26,9.416666666666666
2022-12-27,11.75
2022-12-28,13.208333333333334
2022-12-29,9.875
2022-12-30,8.5
2022-12-31,7.458333333333333
2023-01-01,11.0
2023-01-02,12.708333333333334
2023-01-03,11.333333333333334
2023-01-04,5.333333333333333
2023-01-05,7.625
2023-01-06,8.416666666666666
2023-01-07,3.1666666666666665
2023-01-08,6.125
2023-01-09,11.541666666666666
2023-01-10,3.875
2023-01-11,7.041666666666667
2023-01-12,12.958333333333334
2023-01-13,4.125
2023-01-14,3.25
2023-01-15,6.333333333333333
2023-01-16,5.708333333333333
2023-01-17,6.625
2023-01-18,3.125
