Datetime,value,is_high_extreme,threshold
2021-02-16,-0.4055917182691018,False,1.719406463275049
2021-02-17,0.3386906742542467,False,1.719406463275049
2021-02-18,-0.0468927508091883,False,1.719406463275049
2021-02-19,0.095117160303595,False,1.719406463275049
2021-02-20,0.3505328644488613,False,1.719406463275049
2021-02-21,2.830780269781483,True,1.719406463275049
2021-02-22,0.5249818969012814,False,1.719406463275049
2021-02-23,0.5616744855049287,False,1.719406463275049
2021-02-24,0.9122352690058444,False,1.719406463275049
2021-02-25,0.0125096871819016,False,1.719406463275049
2021-02-26,0.8469455088225991,False,1.719406463275049
2021-02-27,0.4093230303830539,False,1.719406463275049
2021-02-28,0.1815189699757011,False,1.719406463275049
2021-03-01,-0.3017372613499187,False,1.719406463275049
2021-03-02,0.0379331111944895,False,1.719406463275049
2021-03-03,0.5423809539132971,False,1.719406463275049
2021-03-04,-0.3915758568765474,False,1.719406463275049
2021-03-05,-0.1152982149615174,False,1.719406463275049
2021-03-06,-0.2887213145786165,False,1.719406463275049
2021-03-07,-0.115337492937399,False,1.719406463275049
2021-03-08,2.239886297655898,True,1.719406463275049
2021-03-09,0.4890289191143248,False,1.719406463275049
2021-03-10,1.7308153643624171,True,1.719406463275049
2021-03-11,1.14810149131383,False,1.719406463275049
2021-03-12,-0.1765739574599718,False,1.719406463275049
2021-03-13,0.0986098726594725,False,1.719406463275049
2021-03-14,-0.1614054095337569,False,1.719406463275049
2021-03-15,-0.141058939623239,False,1.719406463275049
2021-03-16,-0.134158435817366,False,1.719406463275049
2021-03-17,1.1385373151068,False,1.719406463275049
2021-03-18,-0.1126539613003224,False,1.719406463275049
2021-03-19,0.2009312200616787,False,1.719406463275049
2021-03-20,0.5740319993234968,False,1.719406463275049
2021-03-21,1.605948816267498,False,1.719406463275049
2021-03-22,1.5029414866173725,False,1.719406463275049
2021-03-23,1.2550094086403356,False,1.719406463275049
2021-03-24,0.1939225253013161,False,1.719406463275049
2021-03-25,0.1925501287856252,False,1.719406463275049
2021-03-26,-0.7676573857716141,False,1.719406463275049
2021-03-27,-0.3958106496684219,False,1.719406463275049
2021-03-28,-0.6832869816372728,False,1.719406463275049
2021-03-29,-0.2490099851694058,False,1.719406463275049
2021-03-30,1.6136179615705242,False,1.719406463275049
2021-03-31,0.3950514364921151,False,1.719406463275049
2021-04-01,-0.4374397737170755,False,1.719406463275049
2021-04-02,-0.2846695319274885,False,1.719406463275049
2021-04-03,0.9908657497138824,False,1.719406463275049
2021-04-04,0.4340607287557408,False,1.719406463275049
2021-04-05,0.6762417913742141,False,1.719406463275049
2021-04-06,0.1775101263633849,False,1.719406463275049
2021-04-07,-0.0089214013330119,False,1.719406463275049
2021-04-08,0.3627148347083871,False,1.719406463275049
2021-04-09,-0.0754131202813488,False,1.719406463275049
2021-04-10,-0.2110008659809825,False,1.719406463275049
2021-04-11,-0.3852095558458825,False,1.719406463275049
2021-04-12,-0.6360916607883492,False,1.719406463275049
2021-04-13,-0.3401619855748806,False,1.719406463275049
2021-04-14,-0.1713934083088352,False,1.719406463275049
2021-04-15,-0.8577558168435784,False,1.719406463275049
2021-04-16,-1.1816287333293265,False,1.719406463275049
2021-04-17,-0.985427100986546,False,1.719406463275049
2021-04-18,-0.3736102431492289,False,1.719406463275049
2021-04-19,0.3662190641452623,False,1.719406463275049
2021-04-20,-0.4407423194378694,False,1.719406463275049
2021-04-21,-0.4569651376091105,False,1.719406463275049
2021-04-22,-0.3235553223265511,False,1.719406463275049
2021-04-23,0.5051936950513215,False,1.719406463275049
2021-04-24,1.5539474718496562,False,1.719406463275049
2021-04-25,-0.504754177772214,False,1.719406463275049
2021-04-26,-0.0269968585091931,False,1.719406463275049
2021-04-27,0.0288604401465803,False,1.719406463275049
2021-04-28,-0.4420672046022236,False,1.719406463275049
2021-04-29,-0.8781176467910287,False,1.719406463275049
2021-04-30,-0.7470884496525223,False,1.719406463275049
2021-05-01,0.0868386504434291,False,1.719406463275049
2021-05-02,-0.2336772556569581,False,1.719406463275049
2021-05-03,-0.6492493221039783,False,1.719406463275049
2021-05-04,-0.992335330122878,False,1.719406463275049
2021-05-05,-1.1157269073135114,False,1.719406463275049
2021-05-06,-0.5364039518966005,False,1.719406463275049
2021-05-07,-0.5360716571894597,False,1.719406463275049
2021-05-08,-0.5857793866566781,False,1.719406463275049
2021-05-09,-0.5910757701864993,False,1.719406463275049
2021-05-10,-0.7403331120736767,False,1.719406463275049
2021-05-11,-0.9937447979484144,False,1.719406463275049
2021-05-12,-0.5511957138392007,False,1.719406463275049
2021-05-13,-0.193129416997657,False,1.719406463275049
2021-05-14,0.627508402832884,False,1.719406463275049
2021-05-15,0.8975392967099006,False,1.719406463275049
2021-05-16,1.0509011785365272,False,1.719406463275049
2021-05-17,1.2541329475469916,False,1.719406463275049
2021-05-18,1.6626800276480949,False,1.719406463275049
2021-05-19,0.9469420392047604,False,1.719406463275049
2021-05-20,1.6717475300521445,False,1.719406463275049
2021-05-21,1.512196368592749,False,1.719406463275049
2021-05-22,-0.0513927278972401,False,1.719406463275049
2021-05-23,-0.7650710557053536,False,1.719406463275049
2021-05-24,-0.2501670313231146,False,1.719406463275049
2021-05-25,1.347855969869198,False,1.719406463275049
2021-05-26,-0.0010890572871033,False,1.719406463275049
2021-05-27,-0.8310574929775657,False,1.719406463275049
2021-05-28,-0.8727624897769224,False,1.719406463275049
2021-05-29,-0.4003137724351236,False,1.719406463275049
2021-05-30,-0.3813860959990636,False,1.719406463275049
2021-05-31,0.747954171838173,False,1.719406463275049
2021-06-01,0.5756843956737608,False,1.719406463275049
2021-06-02,0.9203434760484456,False,1.719406463275049
2021-06-03,-0.0592887097255597,False,1.719406463275049
2021-06-04,0.4973898787797983,False,1.719406463275049
2021-06-05,0.7772521482798893,False,1.719406463275049
2021-06-06,0.960451526192606,False,1.719406463275049
2021-06-07,1.0106617725360163,False,1.719406463275049
2021-06-08,-0.2982108567182501,False,1.719406463275049
2021-06-09,-0.1689378024188502,False,1.719406463275049
2021-06-10,-0.5503020781616885,False,1.719406463275049
2021-06-11,0.1480476580438246,False,1.719406463275049
2021-06-12,-0.6018994868995199,False,1.719406463275049
2021-06-13,0.3672303149654052,False,1.719406463275049
2021-06-14,-0.8624771307974427,False,1.719406463275049
2021-06-15,-0.7460783870960443,False,1.719406463275049
2021-06-16,-0.8584438482935915,False,1.719406463275049
2021-06-17,0.1498930991540378,False,1.719406463275049
2021-06-18,0.402345040336629,False,1.719406463275049
2021-06-19,-0.3181037274224823,False,1.719406463275049
2021-06-20,-0.0080078701434642,False,1.719406463275049
2021-06-21,-0.3912195614364757,False,1.719406463275049
2021-06-22,-1.261752711498319,False,1.719406463275049
2021-06-23,-0.0692188814926579,False,1.719406463275049
2021-06-24,0.6017923243035789,False,1.719406463275049
2021-06-25,0.40378109794051,False,1.719406463275049
2021-06-26,-0.3986285714733372,False,1.719406463275049
2021-06-27,-0.0544372273078501,False,1.719406463275049
2021-06-28,-0.5263608238842916,False,1.719406463275049
2021-06-29,-0.5078877976930081,False,1.719406463275049
2021-06-30,-0.6499329043009147,False,1.719406463275049
2021-07-01,-0.9929741235919236,False,1.719406463275049
2021-07-02,-1.25286205965617,False,1.719406463275049
2021-07-03,-0.7066482174483778,False,1.719406463275049
2021-07-04,-0.8072240632076151,False,1.719406463275049
2021-07-05,0.5804426194568719,False,1.719406463275049
2021-07-06,0.6041818754264143,False,1.719406463275049
2021-07-07,-0.9122092673200276,False,1.719406463275049
2021-07-08,-0.8875276128779743,False,1.719406463275049
2021-07-09,-1.3295765893918792,False,1.719406463275049
2021-07-10,-0.4751904793734662,False,1.719406463275049
2021-07-11,-0.8670358382602086,False,1.719406463275049
2021-07-12,-0.7235394206712772,False,1.719406463275049
2021-07-13,-0.5989627157952121,False,1.719406463275049
2021-07-14,-0.0738105019253756,False,1.719406463275049
2021-07-15,0.4123767991477992,False,1.719406463275049
2021-07-16,-0.5275724064362943,False,1.719406463275049
2021-07-17,-0.895217487109281,False,1.719406463275049
2021-07-18,-0.4363117876918928,False,1.719406463275049
2021-07-19,1.028528803394378,False,1.719406463275049
2021-07-20,0.964159835774857,False,1.719406463275049
2021-07-21,-0.9945028249475916,False,1.719406463275049
2021-07-22,-0.5459459260677301,False,1.719406463275049
2021-07-23,0.0702274361624554,False,1.719406463275049
2021-07-24,-0.0068631780471787,False,1.719406463275049
2021-07-25,0.8225496575357412,False,1.719406463275049
2021-07-26,0.7704751882318011,False,1.719406463275049
2021-07-27,-0.0183000243047439,False,1.719406463275049
2021-07-28,-0.4847117664031027,False,1.719406463275049
2021-07-29,-0.2330411490162298,False,1.719406463275049
2021-07-30,-0.8871654796182378,False,1.719406463275049
2021-07-31,-0.4814430749459645,False,1.719406463275049
2021-08-01,-0.8472016543609073,False,1.719406463275049
2021-08-02,-0.7755078868855427,False,1.719406463275049
2021-08-03,0.1500670939773958,False,1.719406463275049
2021-08-04,0.5051822610516283,False,1.719406463275049
2021-08-05,0.533873950095438,False,1.719406463275049
2021-08-06,1.2028027621891548,False,1.719406463275049
2021-08-07,0.3714653489020519,False,1.719406463275049
2021-08-08,0.3389199215281204,False,1.719406463275049
2021-08-09,0.2811756690370218,False,1.719406463275049
2021-08-10,-0.0971248018984624,False,1.719406463275049
2021-08-11,0.1277622486348502,False,1.719406463275049
2021-08-12,-0.0629075731894352,False,1.719406463275049
2021-08-13,-0.0066601000413379,False,1.719406463275049
2021-08-14,-0.5897497579264821,False,1.719406463275049
2021-08-15,-0.8819711996431873,False,1.719406463275049
2021-08-16,-0.676935934178843,False,1.719406463275049
2021-08-17,-0.2667816668462538,False,1.719406463275049
2021-08-18,-0.4993835252194235,False,1.719406463275049
2021-08-19,-0.4095890763830523,False,1.719406463275049
2021-08-20,0.2177986799767549,False,1.719406463275049
2021-08-21,-0.1583220993225915,False,1.719406463275049
2021-08-22,0.1498119286080489,False,1.719406463275049
2021-08-23,-0.3789590621113706,False,1.719406463275049
2021-08-24,0.8788825137776364,False,1.719406463275049
2021-08-25,1.1096816294272875,False,1.719406463275049
2021-08-26,0.4912849066378656,False,1.719406463275049
2021-08-27,-0.5719309683120395,False,1.719406463275049
2021-08-28,-0.4059292431024199,False,1.719406463275049
2021-08-29,-0.1742081827187023,False,1.719406463275049
2021-08-30,-0.2598975611908081,False,1.719406463275049
2021-08-31,-0.6210283134846077,False,1.719406463275049
2021-09-01,-0.7818622536704979,False,1.719406463275049
2021-09-02,-0.7498681743378434,False,1.719406463275049
2021-09-03,-0.9046039109071436,False,1.719406463275049
2021-09-04,-0.4591343626549179,False,1.719406463275049
2021-09-05,-0.3986454830598075,False,1.719406463275049
2021-09-06,-0.8532344996733501,False,1.719406463275049
2021-09-07,0.6747402732540154,False,1.719406463275049
2021-09-08,0.0238353448731068,False,1.719406463275049
2021-09-09,-0.6041607161893917,False,1.719406463275049
2021-09-10,-0.2979448774289759,False,1.719406463275049
2021-09-11,0.1920088256826854,False,1.719406463275049
2021-09-12,-0.2772126823395469,False,1.719406463275049
2021-09-13,-0.2851748516257127,False,1.719406463275049
2021-09-14,,False,1.719406463275049
2021-09-15,-0.3787377999446654,False,1.719406463275049
2021-09-16,-0.4389253751603574,False,1.719406463275049
2021-09-17,-0.0066195730267926,False,1.719406463275049
2021-09-18,-0.4455819721122454,False,1.719406463275049
2021-09-19,-1.0439227439678176,False,1.719406463275049
2021-09-20,-0.2769863163625731,False,1.719406463275049
2021-09-21,-0.0522193824412934,False,1.719406463275049
2021-09-22,-1.3519814099343932,False,1.719406463275049
2021-09-23,-0.5750130890154336,False,1.719406463275049
2021-09-24,-0.3331091822096205,False,1.719406463275049
2021-09-25,-0.0169539222244118,False,1.719406463275049
2021-09-26,-0.4253494946086692,False,1.719406463275049
2021-09-27,0.2977629173818252,False,1.719406463275049
2021-09-28,-0.8674320686933771,False,1.719406463275049
2021-09-29,-0.6121681988184788,False,1.719406463275049
2021-09-30,-1.1472208745874628,False,1.719406463275049
2021-10-01,1.3134427054843758,False,1.719406463275049
2021-10-02,1.1347046558054092,False,1.719406463275049
2021-10-03,0.0489795927196854,False,1.719406463275049
2021-10-04,-1.1989063336893575,False,1.719406463275049
2021-10-05,-0.9473389690476632,False,1.719406463275049
2021-10-06,-0.7581728481632227,False,1.719406463275049
2021-10-07,-0.6069459913343093,False,1.719406463275049
2021-10-08,-0.5617028237860471,False,1.719406463275049
2021-10-09,-0.7669655459598751,False,1.719406463275049
2021-10-10,-0.7073843199528294,False,1.719406463275049
2021-10-11,-0.7476931831486289,False,1.719406463275049
2021-10-12,-0.4440137166641118,False,1.719406463275049
2021-10-13,0.0604725737300354,False,1.719406463275049
2021-10-14,0.8786890230450107,False,1.719406463275049
2021-10-15,0.1273124278781781,False,1.719406463275049
2021-10-16,-0.7246138195400278,False,1.719406463275049
2021-10-17,-0.7905501166388821,False,1.719406463275049
2021-10-18,-0.4040040438751427,False,1.719406463275049
2021-10-19,0.451431953425871,False,1.719406463275049
2021-10-20,1.146698197907443,False,1.719406463275049
2021-10-21,0.5281313935333929,False,1.719406463275049
2021-10-22,-0.8771436189828767,False,1.719406463275049
2021-10-23,-0.4053722048495922,False,1.719406463275049
2021-10-24,1.6883626193937575,False,1.719406463275049
2021-10-25,-0.5106380523353635,False,1.719406463275049
2021-10-26,-1.1374684088902205,False,1.719406463275049
2021-10-27,-0.5651721747293735,False,1.719406463275049
2021-10-28,-0.3747401959067049,False,1.719406463275049
2021-10-29,-0.41118137705666,False,1.719406463275049
2021-10-30,-0.7689052871612819,False,1.719406463275049
2021-10-31,-0.7691503020960322,False,1.719406463275049
2021-11-01,-0.436274778309523,False,1.719406463275049
2021-11-02,-0.1666785793183846,False,1.719406463275049
2021-11-03,-0.0855656232518325,False,1.719406463275049
2021-11-04,1.654866413243079,False,1.719406463275049
2021-11-05,1.9680546677201969,True,1.719406463275049
2021-11-06,2.1416717343735807,True,1.719406463275049
2021-11-07,1.8432450847509216,True,1.719406463275049
2021-11-08,3.2426025639824654,True,1.719406463275049
2021-11-09,0.7495414525333663,False,1.719406463275049
2021-11-10,0.1790807846158668,False,1.719406463275049
2021-11-11,-0.0740849024416462,False,1.719406463275049
2021-11-12,0.2106461801040183,False,1.719406463275049
2021-11-13,-0.5718730053194176,False,1.719406463275049
2021-11-14,-0.508282159692256,False,1.719406463275049
2021-11-15,-0.3480963918248079,False,1.719406463275049
2021-11-16,-0.2326382423646527,False,1.719406463275049
2021-11-17,0.0067909598992018,False,1.719406463275049
2021-11-18,-0.0695159049895886,False,1.719406463275049
2021-11-19,-0.3065212041984,False,1.719406463275049
2021-11-20,0.4006101879293212,False,1.719406463275049
2021-11-21,0.3606793739864357,False,1.719406463275049
2021-11-22,-0.2928156299242136,False,1.719406463275049
2021-11-23,-0.0145962664855702,False,1.719406463275049
2021-11-24,1.3688131301153317,False,1.719406463275049
2021-11-25,0.2852841613548035,False,1.719406463275049
2021-11-26,-0.4063994774370613,False,1.719406463275049
2021-11-27,-0.1326191459060961,False,1.719406463275049
2021-11-28,0.0629841684622589,False,1.719406463275049
2021-11-29,1.4953468810894706,False,1.719406463275049
2021-11-30,0.5569659135605951,False,1.719406463275049
2021-12-01,0.304124101782016,False,1.719406463275049
2021-12-02,0.1223183308683842,False,1.719406463275049
2021-12-03,-0.0128367849751523,False,1.719406463275049
2021-12-04,0.0709212625798951,False,1.719406463275049
2021-12-05,-0.0516307030487715,False,1.719406463275049
2021-12-06,-0.1467816442414109,False,1.719406463275049
2021-12-07,-0.1676017365395752,False,1.719406463275049
2021-12-08,0.2672551627596243,False,1.719406463275049
2021-12-09,0.1976051636580118,False,1.719406463275049
2021-12-10,1.840129099900195,True,1.719406463275049
2021-12-11,0.1161548469923495,False,1.719406463275049
2021-12-12,0.1421119130624149,False,1.719406463275049
2021-12-13,0.4879427889139741,False,1.719406463275049
2021-12-14,-0.0368049234585249,False,1.719406463275049
2021-12-15,-0.1720550193086382,False,1.719406463275049
2021-12-16,2.141677110109116,True,1.719406463275049
2021-12-17,-0.2928963299305437,False,1.719406463275049
2021-12-18,-0.348469025735095,False,1.719406463275049
2021-12-19,-0.0653346101441446,False,1.719406463275049
2021-12-20,1.2072760887125562,False,1.719406463275049
2021-12-21,0.1697587522855381,False,1.719406463275049
2021-12-22,-0.1563619672640128,False,1.719406463275049
2021-12-23,-0.0328995888382121,False,1.719406463275049
2021-12-24,0.2406537775857267,False,1.719406463275049
2021-12-25,-0.2934732201646283,False,1.719406463275049
2021-12-26,-0.3822317009825805,False,1.719406463275049
2021-12-27,-0.5999342801223985,False,1.719406463275049
2021-12-28,-0.1122619531518541,False,1.719406463275049
2021-12-29,0.0307770262867869,False,1.719406463275049
2021-12-30,-0.2341165628596029,False,1.719406463275049
2021-12-31,0.0325173690881026,False,1.719406463275049
2022-01-01,-0.4196695876896574,False,1.719406463275049
2022-01-02,-0.3124549518645563,False,1.719406463275049
2022-01-03,0.032485042759162,False,1.719406463275049
2022-01-04,0.9238903032316954,False,1.719406463275049
2022-01-05,0.3010244174522408,False,1.719406463275049
2022-01-06,0.2107551194001795,False,1.719406463275049
2022-01-07,-0.1117778697056201,False,1.719406463275049
2022-01-08,0.0761522264201356,False,1.719406463275049
2022-01-09,0.0190566214745608,False,1.719406463275049
2022-01-10,-0.0111751879522176,False,1.719406463275049
2022-01-11,0.0556645222983924,False,1.719406463275049
2022-01-12,0.4173939352915561,False,1.719406463275049
2022-01-13,0.1214494591485322,False,1.719406463275049
2022-01-14,-0.2111488100813128,False,1.719406463275049
2022-01-15,-0.0269767583481016,False,1.719406463275049
2022-01-16,0.0438088517037917,False,1.719406463275049
2022-01-17,0.0163174252031268,False,1.719406463275049
2022-01-18,0.2953756078222728,False,1.719406463275049
2022-01-19,0.4040063397075429,False,1.719406463275049
2022-01-20,-0.1134245683036135,False,1.719406463275049
2022-01-21,0.4112858003161863,False,1.719406463275049
2022-01-22,1.0595496561794455,False,1.719406463275049
2022-01-23,0.0917494954244872,False,1.719406463275049
2022-01-24,0.7393535679422548,False,1.719406463275049
2022-01-25,0.2478001593850975,False,1.719406463275049
2022-01-26,0.1352260790671093,False,1.719406463275049
2022-01-27,0.8093583382494844,False,1.719406463275049
2022-01-28,0.1019119433264741,False,1.719406463275049
2022-01-29,0.2513589230605927,False,1.719406463275049
2022-01-30,0.970551164915102,False,1.719406463275049
2022-01-31,1.62716373009571,False,1.719406463275049
2022-02-01,1.2848086941530643,False,1.719406463275049
2022-02-02,1.0196980376403368,False,1.719406463275049
2022-02-03,-0.3637660575415752,False,1.719406463275049
2022-02-04,-0.283373894445357,False,1.719406463275049
2022-02-05,0.0245671560842191,False,1.719406463275049
2022-02-06,1.2974863224977051,False,1.719406463275049
2022-02-07,2.4299171540440283,True,1.719406463275049
2022-02-08,0.4402778721472488,False,1.719406463275049
2022-02-09,1.0628287133649867,False,1.719406463275049
2022-02-10,0.2386220859849539,False,1.719406463275049
2022-02-11,0.2561750721296918,False,1.719406463275049
2022-02-12,-0.2203986228344189,False,1.719406463275049
2022-02-13,-0.1613642045020504,False,1.719406463275049
2022-02-14,-0.0917709492194918,False,1.719406463275049
2022-02-15,0.7639425694726212,False,1.719406463275049
2022-02-16,1.7109737972539525,False,1.719406463275049
2022-02-17,0.1126986749887185,False,1.719406463275049
2022-02-18,-0.1756583404044547,False,1.719406463275049
2022-02-19,-0.0550715340039954,False,1.719406463275049
2022-02-20,0.5982382111073142,False,1.719406463275049
2022-02-21,0.2979987837509406,False,1.719406463275049
2022-02-22,-0.0047501693501199,False,1.719406463275049
2022-02-23,-0.3515204697263919,False,1.719406463275049
2022-02-24,-0.1574454977453582,False,1.719406463275049
2022-02-25,-0.1210466515576881,False,1.719406463275049
2022-02-26,0.4947563099913039,False,1.719406463275049
2022-02-27,0.2403215280276147,False,1.719406463275049
2022-02-28,-0.0072273081592176,False,1.719406463275049
2022-03-01,0.6305419198550413,False,1.719406463275049
2022-03-02,0.2281707135767483,False,1.719406463275049
2022-03-03,-0.1906612094676164,False,1.719406463275049
2022-03-04,0.4536348522689336,False,1.719406463275049
2022-03-05,0.681070113891219,False,1.719406463275049
2022-03-06,0.0452383538019878,False,1.719406463275049
2022-03-07,-0.2842552956245177,False,1.719406463275049
2022-03-08,0.0599473568421643,False,1.719406463275049
2022-03-09,0.8984425156666931,False,1.719406463275049
2022-03-10,0.1069201386977301,False,1.719406463275049
2022-03-11,0.0219828516111075,False,1.719406463275049
2022-03-12,-0.1685719143445358,False,1.719406463275049
2022-03-13,-0.0255816224869819,False,1.719406463275049
2022-03-14,1.34789126504231,False,1.719406463275049
2022-03-15,0.197835094965859,False,1.719406463275049
2022-03-16,0.4643823337469601,False,1.719406463275049
2022-03-17,1.9209766120644705,True,1.719406463275049
2022-03-18,0.4266094710058216,False,1.719406463275049
2022-03-19,-0.3053179251192246,False,1.719406463275049
2022-03-20,-0.3058105470521994,False,1.719406463275049
2022-03-21,-0.1185568802462005,False,1.719406463275049
2022-03-22,-0.0508598178760799,False,1.719406463275049
2022-03-23,-0.32057913205427,False,1.719406463275049
2022-03-24,-0.4058118811175323,False,1.719406463275049
2022-03-25,-0.4188209453629014,False,1.719406463275049
2022-03-26,-0.5638328741919175,False,1.719406463275049
2022-03-27,-0.8218044774872759,False,1.719406463275049
2022-03-28,-0.5694490117636646,False,1.719406463275049
2022-03-29,-0.1232017481876794,False,1.719406463275049
2022-03-30,-0.1812874226352456,False,1.719406463275049
2022-03-31,-0.1170468686350727,False,1.719406463275049
2022-04-01,-0.4959986173945887,False,1.719406463275049
2022-04-02,0.1677603113472958,False,1.719406463275049
2022-04-03,-0.103823627593308,False,1.719406463275049
2022-04-04,0.2138741812022598,False,1.719406463275049
2022-04-05,0.2727337662487228,False,1.719406463275049
2022-04-06,0.1429556150772421,False,1.719406463275049
2022-04-07,-0.1151748011298794,False,1.719406463275049
2022-04-08,-0.3562486007162721,False,1.719406463275049
2022-04-09,-0.4342500927366213,False,1.719406463275049
2022-04-10,-0.5748761525004307,False,1.719406463275049
2022-04-11,-0.2320320007566699,False,1.719406463275049
2022-04-12,0.4357057185238966,False,1.719406463275049
2022-04-13,0.3192880495049198,False,1.719406463275049
2022-04-14,-0.2701500077985521,False,1.719406463275049
2022-04-15,0.0404686607531704,False,1.719406463275049
2022-04-16,-0.5401103205796806,False,1.719406463275049
2022-04-17,-0.7090591161797504,False,1.719406463275049
2022-04-18,-0.5923235656194343,False,1.719406463275049
2022-04-19,-0.6465513846129872,False,1.719406463275049
2022-04-20,-0.3593109513136551,False,1.719406463275049
2022-04-21,-0.2326347201413156,False,1.719406463275049
2022-04-22,0.002218229427541,False,1.719406463275049
2022-04-23,-0.1278626614162407,False,1.719406463275049
2022-04-24,0.3432447641926675,False,1.719406463275049
2022-04-25,-0.02525007869363,False,1.719406463275049
2022-04-26,-0.7134872624993387,False,1.719406463275049
2022-04-27,-0.9143380201499228,False,1.719406463275049
2022-04-28,-0.2222565380489357,False,1.719406463275049
2022-04-29,0.0412364169262461,False,1.719406463275049
2022-04-30,0.0318043645173995,False,1.719406463275049
2022-05-01,-0.1190945318602147,False,1.719406463275049
2022-05-02,-0.2898842586069328,False,1.719406463275049
2022-05-03,-0.0474620612172681,False,1.719406463275049
2022-05-04,-0.76201460169639,False,1.719406463275049
2022-05-05,-0.2188522922986161,False,1.719406463275049
2022-05-06,0.0619266897097484,False,1.719406463275049
2022-05-07,0.0934011425950602,False,1.719406463275049
2022-05-08,0.288768669449375,False,1.719406463275049
2022-05-09,0.3502869536647154,False,1.719406463275049
2022-05-10,0.5678108216524438,False,1.719406463275049
2022-05-11,1.8525611302963187,True,1.719406463275049
2022-05-12,,False,1.719406463275049
2022-05-13,0.8466866483564468,False,1.719406463275049
2022-05-14,0.0118164914754174,False,1.719406463275049
2022-05-15,0.1730468689432493,False,1.719406463275049
2022-05-16,-0.2521343477476516,False,1.719406463275049
2022-05-17,-1.2078481074355767,False,1.719406463275049
2022-05-18,-0.4552393751587784,False,1.719406463275049
2022-05-19,0.0465857669719276,False,1.719406463275049
2022-05-20,0.1818723772080064,False,1.719406463275049
2022-05-21,0.0073031093366944,False,1.719406463275049
2022-05-22,-0.6828056698575348,False,1.719406463275049
2022-05-23,-0.4106223333494733,False,1.719406463275049
2022-05-24,-0.5304390330580121,False,1.719406463275049
2022-05-25,-0.3549414773186474,False,1.719406463275049
2022-05-26,-0.0103742157261102,False,1.719406463275049
2022-05-27,-0.3718317515496571,False,1.719406463275049
2022-05-28,-0.7850240276888959,False,1.719406463275049
2022-05-29,0.3577328142861204,False,1.719406463275049
2022-05-30,1.3681481870934618,False,1.719406463275049
2022-05-31,1.1287371262040231,False,1.719406463275049
2022-06-01,-0.0955405554597133,False,1.719406463275049
2022-06-02,-0.5908594496646611,False,1.719406463275049
2022-06-03,-0.0495875426762059,False,1.719406463275049
2022-06-04,-0.5483242476482895,False,1.719406463275049
2022-06-05,0.5064656860556351,False,1.719406463275049
2022-06-06,-0.2004636555273159,False,1.719406463275049
2022-06-07,-0.401073492798855,False,1.719406463275049
2022-06-08,-0.5800828897461994,False,1.719406463275049
2022-06-09,-0.5531815119255088,False,1.719406463275049
2022-06-10,-0.6273816441057605,False,1.719406463275049
2022-06-11,0.1457819744476586,False,1.719406463275049
2022-06-12,-0.2033883180443225,False,1.719406463275049
2022-06-13,-0.4185619687616716,False,1.719406463275049
2022-06-14,-0.2084980727320581,False,1.719406463275049
2022-06-15,-0.3709277542209551,False,1.719406463275049
2022-06-16,1.3046760313015464,False,1.719406463275049
2022-06-17,-0.3721487853975573,False,1.719406463275049
2022-06-18,-0.9253290249388536,False,1.719406463275049
2022-06-19,-0.6940635451527729,False,1.719406463275049
2022-06-20,1.3175598081321795,False,1.719406463275049
2022-06-21,2.5921063950787544,True,1.719406463275049
