Toronto North, (34021) Hourly, Sulphur dioxide (SO2) Concentrations,,,,,,,,,,,,,,,,,,,,,,,,
Station,Toronto North (34021),,,,,,,,,,,,,,,,,,,,,,,,,
Address,4905 Dufferin St., Eccc,,,,,,,,,,,,,,,,,,,,,,,,
Latitude,43.78047,,,,,,,,,,,,,,,,,,,,,,,,,
Longitude,-79.467372,,,,,,,,,,,,,,,,,,,,,,,,,
Elevation, 186 metres,,,,,,,,,,,,,,,,,,,,,,,,,
Air intake height,4 metres,,,,,,,,,,,,,,,,,,,,,,,,,
Pollutant,Sulphur Dioxide (sulphur dioxide SO2),,,,,,,,,,,,,,,,,,,,,,,,,
Unit, parts per billion (ppb),,,,,,,,,,,,,,,,,,,,,,,,,
Remarks, 9999 for invalid or missing data.,,,,,,,,,,,,,,,,,,,,,,,,,
Station ID,Pollutant,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
34021,Sulphur Dioxide,4/26/2021,0,9999,0,0,0,0,0,0,0,9999,9999,9999,9999,0,0.6,1.1,0.8,1.1,0.5,0.5,0.6,0.4,0.1,0
34021,Sulphur Dioxide,4/27/2021,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0,0,0
34021,Sulphur Dioxide,4/28/2021,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.1,0.2,0.1,0,0,0,0,0
34021,Sulphur Dioxide,4/29/2021,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34021,Sulphur Dioxide,4/30/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34021,Sulphur Dioxide,5/1/2021,0,0,0,0,0,0,0,0,0,0,0.1,0.2,1.4,1.4,1.4,1.3,1.7,0.4,0.1,0.2,0.2,1.2,0.8,0.9
34021,Sulphur Dioxide,5/2/2021,0.7,9999,0.2,0.1,0.1,0.1,0.1,0.3,0.4,0.4,0.3,0.2,0.2,0.3,0.3,0.3,0.2,0.2,0.2,0.1,0,0,0,0
34021,Sulphur Dioxide,5/3/2021,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0
34021,Sulphur Dioxide,5/4/2021,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34021,Sulphur Dioxide,5/5/2021,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34021,Sulphur Dioxide,5/6/2021,0,0,0,9999,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.5,0.3,0.8,0.2,0,0,0,0,0,0,0,0
34021,Sulphur Dioxide,5/7/2021,9999,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0
34021,Sulphur Dioxide,5/8/2021,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,0
34021,Sulphur Dioxide,5/9/2021,0,0,0,0,0,0,0,0.1,0.1,0.1,0,0.1,0.3,0.2,0.2,0.2,0.1,0.1,0,0,0,0,0,0
34021,Sulphur Dioxide,5/10/2021,0,9999,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0
34021,Sulphur Dioxide,5/11/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34021,Sulphur Dioxide,5/12/2021,0,0,0,0,0,0,0,0.1,0.2,0.1,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
34021,Sulphur Dioxide,5/13/2021,0.1,0.1,0.1,9999,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0.2,0.1,0.4,0.8,0.1,0.1,0.1,0.1,0.1
34021,Sulphur Dioxide,5/14/2021,0,0,0,0.1,0.1,0.1,0.3,0.2,0.1,0.1,0.1,0.1,0.7,1,1.5,1.7,1.2,1,1.1,3.9,3.3,0.9,0.3,0.2
34021,Sulphur Dioxide,5/15/2021,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.7,2.1,1.1,0.3,0.5,0.5,0.9,0.7,0.6,0.2,0.1,0.1,0.1
34021,Sulphur Dioxide,5/16/2021,0.2,0.1,0.2,0.3,0.3,0.3,0.3,0.6,1.1,3.3,1.5,0.6,0.5,0.5,0.4,0.5,0.4,0.3,0.2,0.3,0.2,0.3,0.2,0.1
34021,Sulphur Dioxide,5/17/2021,0.1,0,0,0,0,0.1,0,0.5,1.8,3.5,2.1,1.7,2.2,1.2,0.9,1.7,1,0.5,0.6,0.5,0.7,0.4,0.2,0.1
34021,Sulphur Dioxide,5/18/2021,0.1,0.1,0.1,0.1,0.1,0.1,0.3,7.4,5.2,1.2,0.4,2.5,3.1,3.1,2.5,2.3,1.6,1.2,0.1,0.1,0.2,0.2,0.2,0.1
34021,Sulphur Dioxide,5/19/2021,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.6,0.4,0.3,0.4,0.3,0.3,0.3,0.4,0.4,0.5,0.6,0.2,0.2,0.2,0.1,0.1
34021,Sulphur Dioxide,5/20/2021,0.1,0.1,0.1,9999,0.1,0.1,0.1,0.8,2.5,4.8,3.8,2.4,1.9,1.1,0.9,1.2,1.4,1.2,1.2,1.3,0.8,0.4,0.3,0.2
34021,Sulphur Dioxide,5/21/2021,0.1,0.2,0.1,0.1,0.1,0.1,0.3,1.6,6.1,3.5,2.1,2.5,2.1,1.4,0.3,0.3,0.3,0.2,0.3,0.4,0.3,0.6,0.4,0.4
34021,Sulphur Dioxide,5/22/2021,9999,0.5,0.4,0.3,0.3,0.3,0.3,0.4,0.4,0.3,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0
34021,Sulphur Dioxide,5/23/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34021,Sulphur Dioxide,5/24/2021,0,0.1,0,0,0,0,0.2,0.2,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0.3,0.2,0.2,0.1
34021,Sulphur Dioxide,5/25/2021,0.1,0.1,0.1,0.4,1.3,3.4,3.4,3.8,2.9,2.1,1.9,2.2,1.7,0.8,0.3,0.5,0.3,0.3,0.3,0.4,0.3,0.2,0.2,0.3
34021,Sulphur Dioxide,5/26/2021,0.3,0.5,0.6,0.8,0.5,0.5,0.6,0.7,0.5,0.2,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0
34021,Sulphur Dioxide,5/27/2021,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
34021,Sulphur Dioxide,5/28/2021,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34021,Sulphur Dioxide,5/29/2021,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0,0,0,0
34021,Sulphur Dioxide,5/30/2021,9999,9999,0,0,0,0,0,0.1,0.7,0.4,0.2,0.1,0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.2,0.1,0.1,0,0.1
34021,Sulphur Dioxide,5/31/2021,0,0,0,0,0.1,0.2,0.5,1.7,1,0.3,0.2,0.5,1.1,2,2.3,2,1,0.9,1.2,0.7,0.4,0.3,0.3,0.3
34021,Sulphur Dioxide,6/1/2021,0.3,0.4,0.2,0.1,0,0.1,0.3,0.6,0.5,0.3,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.4,0.8,1.1,1,0.6,0.2,0.1
34021,Sulphur Dioxide,6/2/2021,0.1,0,0,0.1,0.1,0.2,0.2,0.4,2.2,1.7,1.1,2.5,1.4,1.2,0.5,0.2,0.2,0.2,0.9,0.9,0.7,1.2,0.6,0
34021,Sulphur Dioxide,6/3/2021,0,0,0,9999,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.4,2.3,2.6,2,0.6,0.2,0.1,0,0
34021,Sulphur Dioxide,6/4/2021,0,0,0,0,0,0,0.1,0.1,0.2,0.3,0.3,1.1,1,1,1.6,1.6,1.4,1.1,0.3,0.3,0.3,0.3,0.5,0.3
34021,Sulphur Dioxide,6/5/2021,9999,0.1,0.1,0.2,0.4,0.4,0.4,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.7,0.4,0.4,0.3,0.3,0.3,0.3,0.3
34021,Sulphur Dioxide,6/6/2021,0.4,0.2,0.2,0.2,0.2,0.2,0.5,1,0.9,0.7,0.7,0.6,0.5,0.4,0.8,1.2,0.9,1.2,0.4,0.4,0.6,0.5,0.5,0.2
34021,Sulphur Dioxide,6/7/2021,0.5,0.4,0.2,0.3,0.2,0.2,0.3,0.6,1.9,2,1.3,1.6,1.5,1,1.1,0.8,0.3,0.2,0.2,0.2,0.2,0.3,0.3,0.3
34021,Sulphur Dioxide,6/8/2021,9999,0.2,0.1,0.1,0,0,0,0,0,0,0.1,0,0.2,0.1,0.1,0.1,0.1,0,0,0,0,0,0.1,0.1
34021,Sulphur Dioxide,6/9/2021,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0,0,0,0
34021,Sulphur Dioxide,6/10/2021,0,0,0.1,9999,0.3,0.2,0.6,1.7,1,0.2,0.1,0.1,0.3,0.2,0.1,0.1,0.1,0,0,0,0.1,0.1,0.1,0
34021,Sulphur Dioxide,6/11/2021,0.1,9999,0.2,0.7,1.7,2.1,1.6,0.7,0.6,0.6,0.2,0.6,1.6,1.2,0.5,1.2,0.2,0.2,0.2,0.5,0.3,0.1,0,0
34021,Sulphur Dioxide,6/12/2021,0,0,0,0,0,0,0,0,0.1,0.6,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0.1,0.1,0.1,0.1,0.2,0.1
34021,Sulphur Dioxide,6/13/2021,0.1,0.8,1.7,1.8,0.7,0.1,0.1,1.8,1.9,1.8,1.1,1,2.3,2.7,1.4,0.3,0.3,0.4,0.2,0.1,0.1,0,0,0
34021,Sulphur Dioxide,6/14/2021,9999,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0
34021,Sulphur Dioxide,6/15/2021,9999,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,0.1,0,0
34021,Sulphur Dioxide,6/16/2021,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.1,0
34021,Sulphur Dioxide,6/17/2021,0,0,9999,9999,0,0,0.2,0.2,0.1,0.1,0,0,0.1,0.2,0.9,0.9,0.5,0.3,0.3,0.9,2.8,2.9,2.5,0.6
34021,Sulphur Dioxide,6/18/2021,9999,1.4,1.1,1.4,1.9,1.1,0.2,0.2,0.1,0.1,0.1,0,0,0,0.1,0.4,0.6,0.6,0.4,0.2,0.1,0.1,0,0
34021,Sulphur Dioxide,6/19/2021,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0.1,0.1,0,0
34021,Sulphur Dioxide,6/20/2021,0,0,0,0,0,0,0,0.1,0.1,0.1,0.3,0.4,0.6,1,1,1.2,0.7,0.5,0.4,0.2,0.1,0,0,0
34021,Sulphur Dioxide,6/21/2021,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0
34021,Sulphur Dioxide,6/22/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34021,Sulphur Dioxide,6/23/2021,0,0,0,0,0,0,0.1,0.2,0.2,0.2,0.5,1.8,1.8,2.1,1.4,1,0.6,0.1,0.1,0.3,0.6,1.1,1.8,0.4
34021,Sulphur Dioxide,6/24/2021,9999,0.2,0.2,9999,0.2,0.2,0.6,5,3.5,2.1,0.6,0.6,0.5,0.4,0.4,0.5,0.4,0.8,1,0.4,0.5,0.5,0.4,0.4
34021,Sulphur Dioxide,6/25/2021,0.8,0.8,0.8,2.4,1.9,1.2,1.1,0.8,0.8,1.6,1.9,1.1,0.6,0.4,0.2,0.1,0,0,0,0,0,0,0,0
34021,Sulphur Dioxide,6/26/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.9,1.8
34021,Sulphur Dioxide,6/27/2021,1.3,0.8,0.7,0.5,0.3,0.2,0.1,0.3,0.3,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0
34021,Sulphur Dioxide,6/28/2021,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0
34021,Sulphur Dioxide,6/29/2021,0,0,0,0,0,0,0,0,0.1,0.2,0.4,0.7,0.5,0.2,0.1,0,0,0,0,0,0,0,0,0
34021,Sulphur Dioxide,6/30/2021,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
34021,Sulphur Dioxide,7/1/2021,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34021,Sulphur Dioxide,7/2/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34021,Sulphur Dioxide,7/3/2021,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.3,0.8,0.8,1,1.1,1.5,0.6,0.2,0.1,0,0
34021,Sulphur Dioxide,7/4/2021,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0
34021,Sulphur Dioxide,7/5/2021,0,0,0,0,0,0,0,0,0.4,2.2,2.7,2.5,1.7,1.2,1,1.2,0.9,0.5,0.2,0.1,0,0,0,0
34021,Sulphur Dioxide,7/6/2021,9999,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0
34021,Sulphur Dioxide,7/7/2021,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34021,Sulphur Dioxide,7/8/2021,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34021,Sulphur Dioxide,7/9/2021,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34021,Sulphur Dioxide,7/10/2021,0,9999,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0,0,0,0,0
34021,Sulphur Dioxide,7/11/2021,9999,9999,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
34021,Sulphur Dioxide,7/12/2021,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.3,0.2,0.4,0.2,0.1,0.1,0.1,0.3,0.1,0,0,0,0
34021,Sulphur Dioxide,7/13/2021,0,9999,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0
34021,Sulphur Dioxide,7/14/2021,0,9999,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.2,0.5,0.4,0.2,0.1,0.1,0,0,0
34021,Sulphur Dioxide,7/15/2021,0,0,0,0,0,0,0,0.4,0.9,1.1,1.2,0.9,0.7,0.6,0.7,0.6,0.3,0.2,0.2,0,0,0,0,0
34021,Sulphur Dioxide,7/16/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34021,Sulphur Dioxide,7/17/2021,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34021,Sulphur Dioxide,7/18/2021,0,9999,0,0,0,0,0,0,0,0,0,0.1,0.2,0.1,0.1,0.1,0,0,0,0.1,0.3,0.1,0.1,0
34021,Sulphur Dioxide,7/19/2021,0,9999,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1
34021,Sulphur Dioxide,7/20/2021,0.1,9999,0.1,0.1,0.1,0,0.1,0.1,0.2,0.2,0.3,0.2,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0
34021,Sulphur Dioxide,7/21/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34021,Sulphur Dioxide,7/22/2021,0,0,0,9999,0,0,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0,0,0,0
34021,Sulphur Dioxide,7/23/2021,0,9999,0,0,0,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.2,0.5,0.4,0.3,0.3,0.7,0.4,0.2,0,0,0
34021,Sulphur Dioxide,7/24/2021,0,9999,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
34021,Sulphur Dioxide,7/25/2021,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0
34021,Sulphur Dioxide,7/26/2021,0,0.1,0,0,0,0,0.1,0.3,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0
34021,Sulphur Dioxide,7/27/2021,0,9999,0,0,0,0,0.1,0.2,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0
34021,Sulphur Dioxide,7/28/2021,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0,0,0,0,0,0
34021,Sulphur Dioxide,7/29/2021,0,9999,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34021,Sulphur Dioxide,7/30/2021,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34021,Sulphur Dioxide,7/31/2021,0,9999,0,0,0,0,0,0.1,0.1,0.1,0.2,0.7,0.6,0.6,1.1,0.8,0.7,0.2,0,0,0,0,0,0.1
34021,Sulphur Dioxide,8/1/2021,0.1,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34021,Sulphur Dioxide,8/2/2021,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.3,0.1,0,0,0,0
34021,Sulphur Dioxide,8/3/2021,0,9999,0,0,0,0,0,0.1,0.7,1.4,0.3,0.1,0.1,0.1,0.1,0.7,0.8,0.9,0.6,0.4,0.4,0.3,0.2,0.1
34021,Sulphur Dioxide,8/4/2021,0,9999,0,0,0,0.1,0.1,0.1,0.4,0.2,0.2,0.3,0.5,0.6,0.4,0.2,0.1,0.1,0.1,0.1,0,0,0,0
34021,Sulphur Dioxide,8/5/2021,9999,0,9999,9999,0,0,0.1,0,0.4,0.8,0.6,0.4,0.4,0.3,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0,0,0
34021,Sulphur Dioxide,8/6/2021,0,9999,0,0,0,0.1,0.1,0.6,0.6,0.6,2.8,3.4,2.1,2.1,1.6,0.8,0.9,0.6,0.6,0.5,0.3,0.4,0.6,0.5
34021,Sulphur Dioxide,8/7/2021,0.3,9999,0.1,0.1,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.6,0.1,0,0.1,0,0,0,0,0,0,0
34021,Sulphur Dioxide,8/8/2021,0,0,0,0,0,0,0,0,0,0.2,0.5,0.3,0.3,0.6,1.2,0.7,0.5,0.4,0.3,0.2,0.1,0,0,0
34021,Sulphur Dioxide,8/9/2021,9999,0,0,0,0,0,0,0,0,0.2,1.4,1.3,0.7,0.5,0.3,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0,0
34021,Sulphur Dioxide,8/10/2021,0,9999,0,0,0,0,0.1,0.1,0.2,0.6,0.6,0.5,0.3,0.2,0.2,0.1,0,0,0,0,0.1,0,0,0
34021,Sulphur Dioxide,8/11/2021,0,0,0,0,0,0,0,0.1,0.2,0.2,0.2,0.4,0.8,1.1,0.5,0.7,1.4,0.5,0.2,0.1,0.1,0.1,0.1,0
34021,Sulphur Dioxide,8/12/2021,0,0,0,0.1,0.1,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
34021,Sulphur Dioxide,8/13/2021,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.1,0.2,0.6,0.5,0.2,0.1,0.1,0,0,0,0,0
34021,Sulphur Dioxide,8/14/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34021,Sulphur Dioxide,8/15/2021,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0,0.1,0.1,0,0,0,0,0,0,0,0
34021,Sulphur Dioxide,8/16/2021,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0
34021,Sulphur Dioxide,8/17/2021,0,9999,0,0,0,0,0,0,0,0.1,0.1,0.2,0.2,0.2,0.3,0.4,0.4,0.4,0.5,0.2,0.1,0,0,0
34021,Sulphur Dioxide,8/18/2021,9999,9999,0,0,0,0,0,0,0,0.1,0.2,0.4,0.1,0.2,0.1,0.1,0.1,0.1,0,0,0,0,0,0
34021,Sulphur Dioxide,8/19/2021,0,0,0,9999,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34021,Sulphur Dioxide,8/20/2021,0,9999,0,0,0,0,0,0,0,0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.3,0.3,0.2,0.2,0.1,0.1,0,0
34021,Sulphur Dioxide,8/21/2021,0,9999,0,0,0,0,0,0.1,0.1,0.2,0.2,0.3,0.2,0.2,0.1,0.1,0,0,0,0,0,0,0,0
34021,Sulphur Dioxide,8/22/2021,9999,9999,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.4,0.3,0.4,0.4,0.2,0.1,0.1,0,0,0,0
34021,Sulphur Dioxide,8/23/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0.1,0.1,0,0,0,0,0
34021,Sulphur Dioxide,8/24/2021,0,9999,0,0,0,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.5,1.3,2.8,1.2,0.9,0.9,0.5,0.2,0.1,0.1,0,0
34021,Sulphur Dioxide,8/25/2021,0,9999,0,0,0.1,0.1,0.1,0.1,0.2,0.4,0.7,1.9,1.7,0.7,0.4,0.7,0.9,0.5,0.5,0.4,0.3,0.2,0.1,0.1
34021,Sulphur Dioxide,8/26/2021,0.1,9999,9999,9999,0,0.1,0.1,0.1,0.2,0.3,0.3,0.4,0.4,0.5,0.3,0.1,0.1,0.1,0.1,0.1,0,0.1,0,0
34021,Sulphur Dioxide,8/27/2021,0,9999,0,0,0,0,0,0,0,0.2,0.4,0.8,0.8,0.7,0.4,0.4,0.2,0.1,0,0,0,0,0,0
34021,Sulphur Dioxide,8/28/2021,0,9999,0.4,0.3,0.2,0.1,0.2,0.5,1.2,1,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0,0,0,0,0,0
34021,Sulphur Dioxide,8/29/2021,0,9999,0,0,0,0,0,0,0,0.3,0.3,0.2,0.3,0.4,0.3,0.4,0.8,0.3,0.2,0.2,0.1,0,0,0
34021,Sulphur Dioxide,8/30/2021,9999,9999,0,0,0,0,0.1,0,0.1,0.1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0
34021,Sulphur Dioxide,8/31/2021,9999,9999,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0
34021,Sulphur Dioxide,9/1/2021,0,9999,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34021,Sulphur Dioxide,9/2/2021,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34021,Sulphur Dioxide,9/3/2021,9999,9999,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34021,Sulphur Dioxide,9/4/2021,0,9999,0,0,0,0,0.1,0,0,0.3,1.1,0.2,0.2,0.1,0.2,0.3,0.1,0.1,0.1,0,0,0,0.1,0
34021,Sulphur Dioxide,9/5/2021,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34021,Sulphur Dioxide,9/6/2021,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34021,Sulphur Dioxide,9/7/2021,9999,9999,0,0,0,0,0,0.1,1.8,5.6,1.7,1.6,1.1,0.5,0.3,0.3,0.2,0.1,0,0,0,0,0,0
34021,Sulphur Dioxide,9/8/2021,9999,9999,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0
34021,Sulphur Dioxide,9/9/2021,0,9999,0,9999,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34021,Sulphur Dioxide,9/10/2021,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,0,0.1,0.1,0.1,0,0,0,0,0,0,0
34021,Sulphur Dioxide,9/11/2021,9999,9999,0.1,0.1,0.1,0,0,0.1,0.3,0.4,0.3,0.1,0.1,0.1,0.2,0.2,0.3,0.4,0.8,0.7,0.4,0.4,0.2,0.1
34021,Sulphur Dioxide,9/12/2021,0.1,9999,0.1,0.1,0,0,0,0.1,0.1,0.1,0,0,0,0,0,0,0.1,0.1,0.1,0,0,0,0,0
34021,Sulphur Dioxide,9/13/2021,0,9999,0,0,0,0,0.1,0.1,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
34021,Sulphur Dioxide,9/13/2021,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,0.3,0.3,0.2,0.3,0.4,0.1
34021,Sulphur Dioxide,9/15/2021,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34021,Sulphur Dioxide,9/16/2021,0,9999,0,9999,0,0,0,0,0.1,0.1,0.1,0.1,0,0.2,0.4,0.2,0,0,0,0,0,0,0,0
34021,Sulphur Dioxide,9/17/2021,9999,9999,0,0,0,0,0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
34021,Sulphur Dioxide,9/18/2021,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
34021,Sulphur Dioxide,9/19/2021,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
34021,Sulphur Dioxide,9/20/2021,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0
34021,Sulphur Dioxide,9/21/2021,0,9999,0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,0.2,0.3,0.2,0,0,0,0,0,0
34021,Sulphur Dioxide,9/22/2021,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
