Toronto North, (34021) Hourly, Fine particulate matter (PM2.5) Concentrations,,,,,,,,,,,,,,,,,,,,,,,,
Station,Toronto North (34021),,,,,,,,,,,,,,,,,,,,,,,,,
Address,4905 Dufferin St., Eccc,,,,,,,,,,,,,,,,,,,,,,,,
Latitude,43.78047,,,,,,,,,,,,,,,,,,,,,,,,,
Longitude,-79.467372,,,,,,,,,,,,,,,,,,,,,,,,,
Elevation, 186 metres,,,,,,,,,,,,,,,,,,,,,,,,,
Air intake height,4 metres,,,,,,,,,,,,,,,,,,,,,,,,,
Pollutant,Fine Particulate Matter (fine particulate matter PM2.5),,,,,,,,,,,,,,,,,,,,,,,,,
Unit, micrograms per cubic metre (&micro;g/m<sup>3</sup>),,,,,,,,,,,,,,,,,,,,,,,,,
Remarks, 9999 for invalid or missing data.,,,,,,,,,,,,,,,,,,,,,,,,,
Station ID,Pollutant,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
34021,Fine Particulate Matter,6/14/2021,2,1,1,1,1,1,1,1,1,1,1,2,3,4,2,3,5,6,5,3,2,3,3,2
34021,Fine Particulate Matter,6/15/2021,2,3,4,4,5,5,4,4,5,5,4,4,5,5,5,6,7,7,7,6,6,6,5,4
34021,Fine Particulate Matter,6/16/2021,3,1,1,1,1,1,1,2,2,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3
34021,Fine Particulate Matter,6/17/2021,5,5,5,5,5,8,9,5,7,6,6,6,7,7,7,7,5,4,5,5,7,3,4,4
34021,Fine Particulate Matter,6/18/2021,4,11,10,5,2,3,3,3,3,4,4,5,6,6,7,8,9,10,11,12,9,10,11,11
34021,Fine Particulate Matter,6/19/2021,11,11,11,11,12,9,8,8,7,8,7,6,5,5,4,3,2,1,1,1,2,1,1,1
34021,Fine Particulate Matter,6/20/2021,1,2,3,3,3,4,4,4,3,2,2,3,4,6,4,4,5,8,9,10,10,9,8,8
34021,Fine Particulate Matter,6/21/2021,7,9,8,14,12,8,7,6,8,8,8,7,6,7,7,6,5,6,5,3,2,2,2,2
34021,Fine Particulate Matter,6/22/2021,2,3,3,3,3,2,3,2,3,3,2,2,2,3,3,3,4,4,4,4,4,4,3,3
34021,Fine Particulate Matter,6/23/2021,3,4,5,4,3,3,5,4,4,4,7,8,6,6,5,5,5,5,6,8,3,3,4,3
34021,Fine Particulate Matter,6/24/2021,2,3,5,6,5,4,4,5,7,10,9,9,8,9,8,6,7,9,8,8,7,7,7,7
34021,Fine Particulate Matter,6/25/2021,6,6,6,5,5,5,6,5,5,5,5,7,11,10,7,7,8,9,10,11,11,11,10,10
34021,Fine Particulate Matter,6/26/2021,9,9,10,10,9,8,7,6,2,2,2,3,3,3,3,3,4,5,6,7,7,8,9,9
34021,Fine Particulate Matter,6/27/2021,10,10,11,10,9,9,8,7,8,9,9,10,10,10,10,9,8,9,9,9,7,6,6,7
34021,Fine Particulate Matter,6/28/2021,7,6,6,6,7,7,7,6,6,6,6,5,5,6,5,5,6,4,3,2,2,3,2,2
34021,Fine Particulate Matter,6/29/2021,2,2,3,3,4,4,4,4,5,5,6,8,9,9,9,8,5,3,3,4,4,4,4,3
34021,Fine Particulate Matter,6/30/2021,3,3,3,3,4,5,8,7,7,6,5,5,4,4,4,4,5,6,6,6,5,5,5,5
34021,Fine Particulate Matter,7/1/2021,6,7,7,8,6,6,6,5,4,4,5,6,6,6,6,5,5,5,6,5,4,4,4,4
34021,Fine Particulate Matter,7/2/2021,4,5,5,5,5,6,5,5,4,4,4,5,4,6,6,4,2,4,5,4,4,3,3,3
34021,Fine Particulate Matter,7/3/2021,4,4,4,4,4,3,3,3,3,4,5,5,6,7,6,4,5,6,12,9,6,5,5,5
34021,Fine Particulate Matter,7/4/2021,3,4,5,7,6,5,4,4,6,7,7,7,8,8,7,7,7,6,5,5,6,4,4,4
34021,Fine Particulate Matter,7/5/2021,3,2,2,3,5,5,5,7,10,14,15,16,17,18,19,21,19,20,15,10,9,9,9,10
34021,Fine Particulate Matter,7/6/2021,13,15,15,15,15,15,15,14,13,20,24,27,28,23,20,19,19,18,19,17,19,19,20,19
34021,Fine Particulate Matter,7/7/2021,19,20,18,17,17,16,17,14,8,6,6,6,5,6,6,6,5,5,4,5,4,4,3,3
34021,Fine Particulate Matter,7/8/2021,3,3,3,4,4,4,4,5,6,6,5,6,4,3,3,3,3,5,6,6,7,7,8,7
34021,Fine Particulate Matter,7/9/2021,5,4,3,3,3,3,3,2,2,2,3,3,2,2,2,2,3,3,3,3,3,3,3,3
34021,Fine Particulate Matter,7/10/2021,3,4,4,4,4,4,3,4,5,5,5,7,11,8,7,6,8,10,13,18,39,32,13,11
34021,Fine Particulate Matter,7/11/2021,9,7,7,6,5,5,4,3,3,3,4,5,3,3,3,4,4,5,6,6,6,4,4,4
34021,Fine Particulate Matter,7/12/2021,4,5,5,5,6,5,5,4,4,4,5,5,5,5,4,4,4,4,4,4,3,3,3,2
34021,Fine Particulate Matter,7/13/2021,2,2,2,2,2,3,3,4,4,4,5,6,6,5,6,7,7,8,8,8,7,7,6,6
34021,Fine Particulate Matter,7/14/2021,5,5,4,4,5,4,4,3,4,4,4,5,5,5,5,6,7,8,9,9,10,10,11,10
34021,Fine Particulate Matter,7/15/2021,9,8,8,6,5,6,7,7,9,10,10,11,10,11,11,13,13,12,11,14,20,11,9,9
34021,Fine Particulate Matter,7/16/2021,9,9,8,7,4,4,4,5,5,8,9,9,8,8,7,6,6,6,5,5,6,7,7,7
34021,Fine Particulate Matter,7/17/2021,5,5,6,6,6,6,5,5,8,9,10,10,10,10,9,8,6,5,5,6,7,6,6,6
34021,Fine Particulate Matter,7/18/2021,7,8,8,7,7,7,7,7,7,7,10,12,19,21,17,19,21,19,19,17,15,13,11,12
34021,Fine Particulate Matter,7/19/2021,12,12,13,12,13,14,16,16,18,21,28,31,38,55,61,50,48,44,41,38,37,36,35,36
34021,Fine Particulate Matter,7/20/2021,40,42,42,40,37,33,32,34,34,33,35,36,36,35,43,13,9,9,11,9,9,6,7,7
34021,Fine Particulate Matter,7/21/2021,5,4,4,4,5,6,6,5,5,6,7,7,6,5,5,5,5,4,4,5,5,5,5,4
34021,Fine Particulate Matter,7/22/2021,3,4,5,5,7,7,7,6,4,5,8,9,8,8,8,9,9,10,10,8,8,7,6,5
34021,Fine Particulate Matter,7/23/2021,6,5,5,6,7,7,7,6,6,7,6,6,7,7,7,6,7,7,9,10,10,10,8,9
34021,Fine Particulate Matter,7/24/2021,7,9,10,11,12,11,10,7,7,11,12,11,11,8,11,11,12,12,14,14,14,14,13,10
34021,Fine Particulate Matter,7/25/2021,8,8,9,9,8,8,7,6,7,9,18,32,46,38,39,41,25,14,27,54,69,60,58,57
34021,Fine Particulate Matter,7/26/2021,49,45,41,41,42,42,38,32,25,25,22,15,14,12,11,11,12,11,11,11,11,11,12,12
34021,Fine Particulate Matter,7/27/2021,12,12,12,11,10,10,9,10,11,8,9,11,11,14,13,12,10,10,11,10,10,10,11,12
34021,Fine Particulate Matter,7/28/2021,12,13,12,10,10,10,9,10,10,11,11,12,12,11,10,11,11,10,9,8,6,5,5,5
34021,Fine Particulate Matter,7/29/2021,6,5,5,6,6,6,6,7,8,8,8,9,10,11,10,10,11,9,9,8,8,8,8,8
34021,Fine Particulate Matter,7/30/2021,10,12,12,11,9,7,5,4,3,3,3,3,4,5,6,5,4,4,4,4,4,3,3,3
34021,Fine Particulate Matter,7/31/2021,4,5,3,3,3,2,2,2,4,4,5,4,4,5,9,2,2,4,3,3,3,4,6,5
34021,Fine Particulate Matter,8/1/2021,4,5,6,7,8,6,5,4,3,4,4,4,4,3,3,3,4,4,6,5,4,4,4,5
34021,Fine Particulate Matter,8/2/2021,6,6,6,5,4,4,4,4,4,5,6,5,5,4,4,4,4,5,5,6,10,3,3,3
34021,Fine Particulate Matter,8/3/2021,5,7,7,7,8,8,8,7,8,9,12,13,12,12,12,10,11,11,9,9,10,11,13,15
34021,Fine Particulate Matter,8/4/2021,13,13,13,14,13,11,12,13,15,12,14,14,15,13,11,10,10,11,10,11,10,8,6,7
34021,Fine Particulate Matter,8/5/2021,10,11,13,13,13,13,11,6,8,12,16,17,10,12,16,14,13,15,16,11,10,10,12,13
34021,Fine Particulate Matter,8/6/2021,14,13,13,14,14,14,12,9,11,10,11,10,13,19,17,15,15,16,17,16,21,15,15,14
34021,Fine Particulate Matter,8/7/2021,14,14,15,15,15,15,14,14,15,15,15,15,16,16,13,12,12,13,13,14,15,14,13,13
34021,Fine Particulate Matter,8/8/2021,14,16,15,15,15,14,11,13,15,15,16,13,14,14,14,14,15,16,16,16,16,15,15,14
34021,Fine Particulate Matter,8/9/2021,14,14,13,13,13,14,13,14,16,16,16,15,16,17,18,17,16,16,15,14,13,12,12,12
34021,Fine Particulate Matter,8/10/2021,11,10,11,12,12,12,11,10,10,10,10,10,10,9,8,8,8,7,7,6,6,5,5,5
34021,Fine Particulate Matter,8/11/2021,4,4,4,5,6,6,6,6,6,7,8,10,10,10,11,10,10,10,13,10,7,6,7,8
34021,Fine Particulate Matter,8/12/2021,7,7,7,8,8,9,8,7,6,6,6,6,6,6,8,9,9,11,10,8,11,8,8,9
34021,Fine Particulate Matter,8/13/2021,7,7,7,8,8,9,9,9,12,13,14,12,12,12,12,12,13,11,10,8,7,7,6,6
34021,Fine Particulate Matter,8/14/2021,8,9,10,9,9,9,8,9,7,8,9,8,8,7,7,6,5,5,4,2,3,3,2,2
34021,Fine Particulate Matter,8/15/2021,2,3,4,4,4,4,3,2,4,6,5,5,5,5,5,5,5,5,4,4,2,2,2,2
34021,Fine Particulate Matter,8/16/2021,3,4,4,4,4,3,2,2,2,3,4,5,5,3,4,4,3,4,4,4,3,3,2,2
34021,Fine Particulate Matter,8/17/2021,2,4,5,4,4,4,4,3,5,6,7,8,9,9,9,9,7,7,7,7,8,8,7,7
34021,Fine Particulate Matter,8/18/2021,7,7,7,6,7,7,7,7,8,24,15,12,11,9,9,9,7,7,6,6,5,5,5,5
34021,Fine Particulate Matter,8/19/2021,5,4,5,6,6,5,5,5,6,6,8,8,8,8,8,7,7,6,4,5,6,5,4,5
34021,Fine Particulate Matter,8/20/2021,6,7,7,7,9,9,9,8,9,10,10,10,12,12,12,11,11,11,11,12,12,11,10,10
34021,Fine Particulate Matter,8/21/2021,11,12,11,12,12,12,11,11,12,12,12,12,14,14,13,11,10,9,10,11,9,8,9,21
34021,Fine Particulate Matter,8/22/2021,18,11,10,10,10,10,10,10,10,10,11,11,11,12,13,14,15,15,13,12,11,11,11,9
34021,Fine Particulate Matter,8/23/2021,9,9,9,9,9,9,9,9,8,8,9,10,12,11,11,10,10,9,8,6,6,6,6,7
34021,Fine Particulate Matter,8/24/2021,7,7,8,8,7,7,7,7,7,8,9,9,8,9,11,12,10,10,9,9,7,6,7,8
34021,Fine Particulate Matter,8/25/2021,7,7,8,8,8,8,8,9,9,9,11,13,14,15,16,14,13,12,11,9,9,9,9,9
34021,Fine Particulate Matter,8/26/2021,8,8,8,8,8,8,8,8,7,7,8,10,10,11,12,15,12,10,10,12,10,9,9,9
34021,Fine Particulate Matter,8/27/2021,9,8,8,7,8,8,8,6,5,5,6,7,7,6,6,6,6,6,7,7,6,4,5,7
34021,Fine Particulate Matter,8/28/2021,6,6,5,5,4,4,3,3,2,2,3,3,4,4,4,6,7,9,9,7,7,6,6,6
34021,Fine Particulate Matter,8/29/2021,4,4,4,5,6,7,7,6,6,7,8,10,11,12,11,11,12,12,13,13,11,8,8,7
34021,Fine Particulate Matter,8/30/2021,6,5,5,5,6,5,6,6,8,8,7,6,6,5,5,6,6,6,7,6,6,6,6,5
34021,Fine Particulate Matter,8/31/2021,6,6,6,6,6,6,6,5,4,4,6,7,7,6,5,5,5,4,4,3,2,2,3,2
34021,Fine Particulate Matter,9/1/2021,2,2,2,2,3,3,3,3,5,7,7,6,7,8,6,6,6,6,6,4,4,4,4,5
34021,Fine Particulate Matter,9/2/2021,5,6,5,5,4,5,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2
34021,Fine Particulate Matter,9/3/2021,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,3,2,2,4,2,2,2,2,2
34021,Fine Particulate Matter,9/4/2021,2,2,2,2,3,4,6,2,3,3,3,3,5,6,8,8,5,5,7,6,5,5,8,4
34021,Fine Particulate Matter,9/5/2021,5,6,6,7,7,9,9,9,8,9,9,8,8,7,7,6,6,5,4,4,3,3,3,2
34021,Fine Particulate Matter,9/6/2021,3,4,4,4,4,4,4,4,4,4,5,4,4,3,3,3,2,3,3,3,3,2,2,2
34021,Fine Particulate Matter,9/7/2021,2,2,2,2,2,2,2,3,4,6,4,5,7,6,7,7,6,9,10,7,7,7,7,6
34021,Fine Particulate Matter,9/8/2021,5,5,5,6,5,6,6,6,6,7,7,7,9,9,7,5,4,4,4,3,3,3,3,3
34021,Fine Particulate Matter,9/9/2021,4,4,4,5,4,5,5,5,4,4,4,4,4,4,4,4,3,4,3,3,3,3,3,3
34021,Fine Particulate Matter,9/10/2021,2,3,2,2,3,4,5,3,2,4,7,6,4,4,5,5,6,6,5,5,4,4,5,5
34021,Fine Particulate Matter,9/11/2021,5,4,6,5,4,4,4,3,2,3,6,7,7,6,6,5,5,6,6,4,3,3,4,4
34021,Fine Particulate Matter,9/12/2021,3,3,4,5,6,8,8,8,8,5,4,4,4,4,4,5,6,10,10,5,5,6,6,4
34021,Fine Particulate Matter,9/13/2021,3,2,4,3,3,3,3,2,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
34021,Fine Particulate Matter,9/13/2021,-999,-999,5,4,4,3,2,3,3,3,4,4,6,6,5,7,8,8,9,9,9,9,9,8
34021,Fine Particulate Matter,9/15/2021,10,10,8,7,7,6,5,4,4,5,5,4,4,4,4,3,4,4,3,2,3,3,4,4
34021,Fine Particulate Matter,9/16/2021,5,6,5,5,5,4,4,3,4,8,6,5,5,6,7,8,6,5,5,5,4,3,3,3
34021,Fine Particulate Matter,9/17/2021,4,4,4,4,4,4,3,2,3,4,5,7,8,8,9,9,7,7,8,8,9,10,10,10
34021,Fine Particulate Matter,9/18/2021,12,10,9,8,9,10,9,7,6,7,9,9,8,7,7,7,8,7,8,7,5,5,6,6
34021,Fine Particulate Matter,9/19/2021,6,6,6,6,5,6,5,3,2,4,4,5,5,5,4,4,4,5,5,4,2,2,2,2
34021,Fine Particulate Matter,9/20/2021,3,3,4,3,3,3,3,3,3,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
34021,Fine Particulate Matter,9/21/2021,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
34021,Fine Particulate Matter,9/22/2021,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
34021,Fine Particulate Matter,9/23/2021,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
34021,Fine Particulate Matter,9/24/2021,9999,9999,9999,9999,9999,9999,9999,9999,9999,8,7,6,7,5,6,4,3,3,4,6,13,12,13,11
34021,Fine Particulate Matter,9/25/2021,11,10,8,7,6,6,6,4,2,2,5,5,6,6,8,3,1,0,2,4,4,3,2,2
34021,Fine Particulate Matter,9/26/2021,2,2,2,2,2,2,2,2,2,2,2,4,3,4,4,4,4,4,6,9,7,7,8,4
34021,Fine Particulate Matter,9/27/2021,3,5,6,7,8,9,9,9,9,9,9,9,10,11,10,11,12,11,8,9,9,8,7,7
34021,Fine Particulate Matter,9/28/2021,5,4,4,3,3,3,2,1,1,2,2,2,1,1,0,0,1,1,1,2,2,2,3,3
34021,Fine Particulate Matter,9/29/2021,3,2,2,2,3,3,4,4,3,2,4,5,4,3,2,3,2,3,2,4,5,4,3,2
34021,Fine Particulate Matter,9/30/2021,2,3,2,2,2,3,4,3,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2
34021,Fine Particulate Matter,10/1/2021,3,3,4,6,7,8,8,5,3,7,8,11,12,8,6,6,7,9,10,10,10,18,16,15
34021,Fine Particulate Matter,10/2/2021,12,12,12,11,10,11,10,10,9,9,7,7,9,9,10,11,11,19,11,10,9,7,11,11
34021,Fine Particulate Matter,10/3/2021,11,9,10,14,16,18,19,23,26,29,29,32,33,28,27,25,19,19,15,12,10,8,7,5
34021,Fine Particulate Matter,10/4/2021,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,3,3,4,4,3,4
34021,Fine Particulate Matter,10/5/2021,5,6,5,6,6,5,5,5,5,4,4,4,4,4,5,6,6,5,6,6,5,6,6,12
34021,Fine Particulate Matter,10/6/2021,10,9,8,7,6,5,5,6,5,5,8,6,4,4,4,4,2,2,4,4,5,4,4,3
34021,Fine Particulate Matter,10/7/2021,3,2,2,3,4,5,4,3,4,7,9,8,7,6,6,6,6,5,7,6,6,7,6,7
34021,Fine Particulate Matter,10/8/2021,6,4,5,6,4,5,6,6,4,4,6,5,5,5,4,4,5,5,6,5,5,5,4,4
34021,Fine Particulate Matter,10/9/2021,4,3,3,3,4,5,6,7,7,6,5,6,7,6,6,6,5,4,4,4,5,4,5,6
34021,Fine Particulate Matter,10/10/2021,6,4,4,5,5,5,6,5,5,6,6,7,7,7,7,6,7,7,6,5,5,5,5,4
34021,Fine Particulate Matter,10/11/2021,3,3,2,3,3,3,3,3,2,3,3,4,4,4,4,3,4,5,5,4,5,4,4,3
34021,Fine Particulate Matter,10/12/2021,6,5,4,4,3,3,3,2,4,7,5,5,5,5,5,5,4,5,6,5,5,5,6,7
34021,Fine Particulate Matter,10/13/2021,8,9,9,8,8,8,6,5,8,10,9,9,8,9,6,7,6,6,7,6,5,6,7,7
34021,Fine Particulate Matter,10/14/2021,9,9,10,8,7,6,7,8,6,6,9,8,8,8,9,8,8,9,8,7,6,6,8,13
34021,Fine Particulate Matter,10/15/2021,13,15,16,12,8,6,3,3,2,1,2,2,3,2,2,2,3,3,3,2,2,1,2,2
34021,Fine Particulate Matter,10/16/2021,2,2,2,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2
34021,Fine Particulate Matter,10/17/2021,2,2,2,2,2,2,2,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,2,2
34021,Fine Particulate Matter,10/18/2021,2,3,3,4,4,4,3,2,2,2,2,2,2,2,3,2,3,4,5,5,3,3,3,3
34021,Fine Particulate Matter,10/19/2021,4,5,4,4,4,6,7,6,4,5,5,3,3,3,5,7,8,10,10,10,10,8,8,11
34021,Fine Particulate Matter,10/20/2021,11,11,10,10,11,11,14,14,15,15,13,12,12,13,16,15,14,15,14,12,12,17,19,23
34021,Fine Particulate Matter,10/21/2021,21,20,19,18,20,15,17,16,16,16,16,15,14,15,11,10,11,12,13,11,10,7,6,5
34021,Fine Particulate Matter,10/22/2021,5,5,4,3,2,2,1,1,2,2,2,2,1,1,2,2,3,4,4,4,3,3,2,2
34021,Fine Particulate Matter,10/23/2021,3,4,3,4,3,3,3,3,3,3,3,3,4,5,6,5,8,8,9,9,8,9,9,9
34021,Fine Particulate Matter,10/24/2021,8,8,9,11,11,9,9,12,7,11,13,10,8,7,9,7,8,9,11,14,15,14,12,11
34021,Fine Particulate Matter,10/25/2021,10,8,7,7,6,6,6,5,5,5,5,4,4,4,3,3,3,4,3,3,3,3,2,2
34021,Fine Particulate Matter,10/26/2021,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,4,5,5,4,3,2,2,2
34021,Fine Particulate Matter,10/27/2021,4,5,5,6,5,5,4,4,4,6,7,6,7,6,6,6,7,7,9,9,9,8,7,6
34021,Fine Particulate Matter,10/28/2021,6,5,4,3,3,4,3,3,4,5,5,6,6,6,6,5,6,7,8,8,7,7,6,6
34021,Fine Particulate Matter,10/29/2021,6,6,6,6,5,6,7,8,9,9,11,11,9,7,6,5,5,7,6,5,6,7,6,3
34021,Fine Particulate Matter,10/30/2021,4,4,3,3,3,3,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2
34021,Fine Particulate Matter,10/31/2021,2,3,3,3,3,2,3,3,3,3,3,4,5,5,4,4,3,3,3,4,4,2,2,2
34021,Fine Particulate Matter,11/1/2021,1,1,2,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,3,4,4,3,3,3
34021,Fine Particulate Matter,11/2/2021,5,4,3,4,3,4,4,4,4,4,3,3,3,3,3,4,4,4,4,4,3,4,4,3
34021,Fine Particulate Matter,11/3/2021,3,4,3,3,2,3,3,3,4,3,2,2,1,1,2,1,2,3,3,4,5,7,6,7
34021,Fine Particulate Matter,11/4/2021,7,6,6,6,4,4,5,6,7,11,10,7,5,5,5,5,7,7,9,11,13,15,17,16
34021,Fine Particulate Matter,11/5/2021,16,16,15,14,11,10,9,10,13,7,6,6,2,2,2,3,5,7,9,11,11,10,11,11
34021,Fine Particulate Matter,11/6/2021,13,15,16,15,14,14,13,13,15,12,11,12,11,10,8,7,6,7,10,10,12,12,14,16
34021,Fine Particulate Matter,11/7/2021,20,20,21,22,21,20,19,20,21,19,17,16,14,14,14,15,15,16,18,21,45,30,28,26
34021,Fine Particulate Matter,11/8/2021,25,25,25,24,24,24,25,28,28,14,19,22,21,18,14,12,12,12,12,13,16,18,19,20
34021,Fine Particulate Matter,11/9/2021,23,28,27,24,20,20,16,13,10,8,9,10,12,11,11,12,11,11,11,11,10,10,9,10
34021,Fine Particulate Matter,11/10/2021,10,9,7,7,6,5,5,5,5,5,4,3,3,3,3,3,5,8,8,8,9,8,6,6
34021,Fine Particulate Matter,11/11/2021,6,5,4,4,3,3,3,3,4,4,3,4,4,4,5,5,7,8,8,8,8,8,8,9
34021,Fine Particulate Matter,11/12/2021,10,11,12,9,10,15,17,17,15,10,6,4,4,4,4,3,4,5,5,5,4,4,4,3
34021,Fine Particulate Matter,11/13/2021,3,4,5,4,3,3,3,3,3,3,4,3,3,4,4,4,4,4,3,3,3,2,2,2
34021,Fine Particulate Matter,11/14/2021,2,2,2,2,2,2,2,3,3,3,4,4,6,7,6,5,3,3,3,4,5,6,6,5
34021,Fine Particulate Matter,11/15/2021,5,4,3,4,4,4,4,3,3,3,3,2,3,3,3,9,4,5,5,5,5,5,5,5
34021,Fine Particulate Matter,11/16/2021,6,6,6,6,5,5,5,5,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3
34021,Fine Particulate Matter,11/17/2021,3,3,3,3,4,4,5,5,6,7,8,7,7,6,6,6,7,8,7,8,11,13,14,13
34021,Fine Particulate Matter,11/18/2021,12,12,10,15,24,24,19,15,9,8,6,5,5,4,4,4,4,4,4,4,4,3,3,3
34021,Fine Particulate Matter,11/19/2021,4,5,5,5,4,3,3,3,3,3,2,2,2,2,2,2,3,4,5,4,4,4,4,4
34021,Fine Particulate Matter,11/20/2021,5,6,9,9,8,7,6,5,7,6,5,5,5,5,5,5,6,8,8,7,8,8,9,10
34021,Fine Particulate Matter,11/21/2021,11,12,12,12,13,12,13,13,13,12,14,15,12,12,11,10,11,9,9,9,8,10,11,12
34021,Fine Particulate Matter,11/22/2021,6,5,5,4,3,3,3,3,3,3,3,3,2,3,3,2,2,2,2,2,2,2,2,2
34021,Fine Particulate Matter,11/23/2021,2,3,3,4,3,3,3,3,3,4,3,3,3,3,3,3,3,4,4,4,4,5,4,5
34021,Fine Particulate Matter,11/24/2021,6,6,6,7,7,7,8,9,9,10,12,12,12,9,10,9,9,10,10,10,9,10,10,9
34021,Fine Particulate Matter,11/25/2021,9,9,10,10,9,8,9,10,10,10,12,13,13,12,12,12,13,14,14,12,14,11,9,8
34021,Fine Particulate Matter,11/26/2021,6,4,4,3,3,3,2,2,2,2,2,2,1,2,1,1,2,3,3,3,3,2,2,2
34021,Fine Particulate Matter,11/27/2021,2,3,3,2,2,2,2,2,3,4,5,3,3,3,3,3,3,4,4,4,4,4,5,5
34021,Fine Particulate Matter,11/28/2021,5,6,6,8,9,8,8,7,7,8,8,7,8,7,6,6,6,6,7,6,6,5,5,5
34021,Fine Particulate Matter,11/29/2021,5,5,5,5,5,6,6,6,6,7,5,5,7,7,8,7,8,9,10,11,12,12,11,9
34021,Fine Particulate Matter,11/30/2021,7,6,7,7,6,7,8,9,11,12,13,14,17,14,14,14,15,17,18,18,13,9,6,6
34021,Fine Particulate Matter,12/1/2021,5,5,5,4,4,4,5,5,5,5,6,6,6,4,5,6,7,8,8,8,8,9,8,9
34021,Fine Particulate Matter,12/2/2021,11,15,17,14,15,16,19,16,14,15,17,15,9,6,5,5,5,5,4,4,3,3,2,2
34021,Fine Particulate Matter,12/3/2021,2,1,2,2,1,1,2,2,2,3,2,2,2,2,2,2,3,4,4,4,4,4,4,4
34021,Fine Particulate Matter,12/4/2021,3,2,3,3,3,4,5,6,10,13,7,5,4,3,3,2,3,3,4,4,4,4,3,3
34021,Fine Particulate Matter,12/5/2021,3,3,4,4,4,4,5,5,5,5,5,4,4,4,4,5,5,4,5,5,5,5,4,5
34021,Fine Particulate Matter,12/6/2021,5,4,4,4,3,3,4,9,10,7,11,12,11,10,6,5,5,4,4,4,3,3,2,2
34021,Fine Particulate Matter,12/7/2021,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3,3,3,4,3
34021,Fine Particulate Matter,12/8/2021,3,4,4,5,5,5,6,7,7,7,7,9,10,11,11,13,12,11,13,13,11,10,12,11
34021,Fine Particulate Matter,12/9/2021,12,11,10,9,8,6,5,5,5,6,6,6,5,5,5,4,4,5,6,7,8,10,10,10
34021,Fine Particulate Matter,12/10/2021,10,11,11,13,14,13,14,15,16,16,17,21,22,21,23,23,23,24,25,24,26,26,25,24
34021,Fine Particulate Matter,12/11/2021,21,20,17,14,13,11,11,12,12,9,7,7,9,11,12,11,11,8,7,6,5,5,4,3
34021,Fine Particulate Matter,12/12/2021,3,3,2,2,3,2,2,2,3,4,3,3,3,3,3,3,3,4,4,4,4,4,3,3
34021,Fine Particulate Matter,12/13/2021,3,3,3,3,2,3,3,3,4,5,5,5,5,5,6,7,10,11,11,11,12,11,11,11
34021,Fine Particulate Matter,12/14/2021,11,10,9,8,7,7,6,6,6,6,5,5,4,5,5,5,6,7,7,6,5,4,3,2
34021,Fine Particulate Matter,12/15/2021,2,2,2,2,2,2,2,2,2,3,3,4,3,5,5,4,5,6,7,7,7,7,7,7
34021,Fine Particulate Matter,12/16/2021,7,7,6,7,7,8,9,9,8,9,7,5,8,8,9,11,12,13,13,14,8,9,6,3
34021,Fine Particulate Matter,12/17/2021,4,4,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,2
34021,Fine Particulate Matter,12/18/2021,2,3,3,3,2,2,2,2,4,5,5,5,4,4,3,4,3,4,4,4,3,4,4,4
34021,Fine Particulate Matter,12/19/2021,3,2,3,3,2,2,2,3,3,2,2,3,2,2,2,2,3,5,5,5,6,6,6,5
34021,Fine Particulate Matter,12/20/2021,5,6,6,7,8,9,9,8,9,11,11,10,10,8,7,6,6,6,7,8,9,10,11,12
34021,Fine Particulate Matter,12/21/2021,15,17,11,6,6,7,2,2,2,1,0,1,4,6,3,2,3,4,7,12,12,14,17,13
34021,Fine Particulate Matter,12/22/2021,8,10,16,8,6,4,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34021,Fine Particulate Matter,12/23/2021,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,3,6,7,8,8,9,8
